,articleTitle,articleUrl,publishedDate,sourceName,text
283,Traditional basmati loses out to evolved strains,http://timesofindia.indiatimes.com//city/chandigarh/Traditional-basmati-loses-out-to-evolved-strains/articleshow/24898221.cms,2013-10-30,The Times Of India,"AMRITSAR: Considerably higher yields along with high rates have prompted farmers to opt for evolved varieties of basmati like Pusa 1121 and recently-introduced Pusa Punjab 1509 - both with long grain and mild aroma - at the expense of traditional strains like 386, 370, 217 and Dehraduni even in Majha region which is historically known for basmati cultivation. Strong overseas demand has pushed rates of all basmati varieties over Rs 3,500 per quintal this season.With demand for long-grained rice growing in the middle east, Iran, Iraq, Europe and US, more farmers are giving up cultivation of strong-scented traditional varieties of basmati for the high yielding strains. However, traders opine that higher rates of basmati may not last long if its demand drops in the international market, which may lead to losses for farmers, who are bringing more and more area under the crop in the recent years. International rice broker Danial Masih told TOI on Tuesday that ""certain big exporters and traders have created artificial inflation in the market but very soon, the prices of Pusa 1121 and Pusa 1509 will go down given the huge output this year on account of increased acreage"".He said that paddy of Pusa 1121 and Pusa 1509 was being procured from farmers in the range of Rs 3,500-3,700 per quintal, while the retail price of rice was around Rs 90 per kg.Rattan Singh, a farmer, said that traditional basmati was grown in selected areas in Attari, Chogawan and Ajnala besides few other places in Amritsar district but evolved varieties were being widely grown. ""Not only the evolved varieties give better yield, these are of shorter duration so a farmer can take another crop of peas or potatoes along with Pusa 1509, which was not possible with pure basmati,"" he said, adding that the variants had already been sold whereas harvesting of traditional varieties had just started.Arvinderpal Singh Manchanda of Amar Singh Chawalwala firm, which markets famed Lal Quila basmati rice, discounted the possibility of any decline in the price of evolved variants of basmati. He said that market of traditional basmati had shrunk to just 10% due to immense demand of Pusa 1121 and Pusa 1509. He, however, said, ""Pusa 1509 basmati has been cultivated for the first time and gave yield up to 27 quintals per acre but it is suitable for processing as parboiled rice and not for normal milling to be consumed as white rice.""Traditional basmati varieties have an average yield up to eight quintals per acre as against the average of 15-20 quintals per acre for Pusa 1121 and 20-25 quintals for Pusa 1509. Huge difference in yields and marginal variation in rates has pushed farmers to opt for evolved basmati varieties while reducing the area under traditional strains. Traders say both Pusa 1121 and Pusa 1509 have long grains (more than 7mm), which are in great demand in the middle east, Iran and Iraq."
284,Mumbai shop burgled of onions worth Rs 18k,http://timesofindia.indiatimes.com//city/mumbai/Mumbai-shop-burgled-of-onions-worth-Rs-18k/articleshow/24967502.cms,2013-10-31,The Times Of India,"MUMBAI: Onions seem to be worth their weight in gold. Thieves escaped with 260 kg of onions worth Rs 18,000 from a shop at Indira Gandhi Market in Ulhasnagar early on Wednesday.Shopkeeper Issardas Achara complained to the Central police station about burglars who broke the shutter of his shop and escaped with five gunny bags of onion. But the police appeared to take the matter lightly and did not register an FIR.Achara said when he arrived at the shop on Wednesday morning, he found all five gunny bags containing onions missing while the potatoes were untouched. He had bought the onions at Rs 65 per kg and was selling it at Rs 70. The potatoes cost Rs 20 a kg.When contacted, senior inspector Ashok Sakpale said, ""We are yet to get a written complaint from the shopkeeper. Once we get it, we will register a case and conduct a probe."""
285,YAD Protests against High Onion Prices outside Tewari's Residence,https://www.hindustantimes.com/punjab/yad-protests-against-high-onion-prices-outside-tewari-s-residence/story-MRbiGbGECayvbfauPzlSlI.html,2013-10-31,Hindustan Times,"Terming the rising price of onions as a failure of the Centre, the Youth Akali Dal (YAD) on Wednesday staged a protest outside the residence of union information and broadcasting minister and Ludhiana member of Parliament Manish Tewari.The workers, led by YAD vice-presidents Ravinderpal Singh, Meetpal Singh Dugri and Prabhjot Singh Dhaliwal, protested by presenting gift-wrapped onions as Diwali gift to the union minister.Since the minister was not in Ludhiana, the gifts were given to the security guards outside the MP's house.YAD workers also raised anti-Congress slogans outside Tewari's house and accused the union government of deliberately increasing prices of onions and potatoes in order to benefit certain high-profile lobbies that were controlling prices of essential commodities.The Centre is deliberately increasing the prices of onions, said Ravinderpal Singh.Another leader, Prabhjot Singh, claimed that the common man was the actual victim of increasingprices of onions.But there no union minister has so far issued a serious statement on the issue. This shows how serious is the Centre in controlling these prices, he said."
286,"After onion, now potato turns pricey",http://timesofindia.indiatimes.com//city/nagpur/After-onion-now-potato-turns-pricey/articleshow/25014402.cms,2013-11-01,The Times Of India,"NAGPUR: After onion, it's the turn of the potato to burn a hole in the common man's pocket. Even as onion rates have settled on the higher side, potato too is witnessing a price rise. The spud is being sold at Rs30 per kg in the retail market. In normal course, the price doesn't go beyond Rs16 to 18 per kg, say traders. Prices have almost doubled when compared to those during same period last year.A brief spell of rains in producing centres like Allahabad, Kanpur and Mainpuri has caused large-scale damage to the crop even before it was ready for harvest. Farmers have now gone for a second round of sowing. As a result, fresh arrivals will reach only by February, which is a month behind the schedule. This has raised the demand for old stock lying in the cold storages. Certain farmers, who could salvage a part of their produce, are holding on to the stock, say market sources.Though the rates had eased a bit in the last couple of days, retail vendors have not passed on the benefit to customers yet. But on the brighter side, market sources say there are a little chances of further hike. However, some traders apprehend a further uptrend in the coming days.On the other hand, onions are still priced at Rs60-70 per kg in retail markets. Though the wholesale rate is Rs45 per kg, traders say a markup of Rs10 per kg by retailers is enough.Jaiprakash Wasani of M/s Pankaj Traders said the wholesale rate of potato is in the range of Rs15 to Rs18 per kg. However, a couple of days ago, it was Rs 20 per kg, but the rate has eased due to increase in supplies. According to Wasani, the rates may remain at this level till January end.However, Ilahi Baksh of Saurashtra Trading said there are chances potato prices may go up if the new crop is further delayed. According to Baksh, wholesale rates are 20% more than those during last year.Mohammed Afzal of M/s Afzal Trading Company discounted the rate hike theories. ""Such fluctuations are usual. The prices would come down by the month end after supplies from Punjab reach Nagpur. Even the current wholesale rates are not more than Rs15 per kg,"" he said. Another trader Rawaldas Motwani too said that the rates are in the normal range or Rs12 to Rs16 per kg.Kailash Babu, a consignment agent in Kanpur, said though it is usual for rates to spurt during this season, but the current levels are unprecedented. At Kanpur, the rate is Rs1500 a quintal (Rs15 per kg). ""This is a jump of Rs300 which happened in just over a fortnight,"" he said while rejecting chances of a further hike."
287,Rs 13 potato ceiling but price pot boils,https://www.telegraphindia.com/1131101/jsp/calcutta/story_17518797.jsp,2013-11-01,Telegraph,"Mamata Banerjee on Thursday pegged the price of potato in retail markets across Calcutta at Rs 13 a kilo after a meeting with the task force that monitors prices of essential commodities. Agricultural marketing minister Arup Roy and other Trinamul leaders were prompt in terming the chief ministers announcement a reflection of her concern over rising prices and the problems homemakers were facing in balancing household budgets. Mamata has on several occasions given her government the credit of being the only one that keeps tabs on the prices of essential items. While any attempt to rein in prices will make people happy, some key issues get lost in the euphoria. Metro explains the economics of price rise and efficacy of price control. Surplus state Bengal, with around 18 lakh hectares under potato cultivation, is a surplus state with demand always lagging behind supply (see chart). The price of potato across the state has been between Rs 6 and Rs 8 a kilo over the past few years, except in 2009 when bad weather resulted in a production slump and the price soared to Rs 22 a kg. Sources in the agriculture marketing department said over 18 lakh tonnes of potato were in cold storage and the stock was sufficient to last till January, when a fresh crop arrives. Monthly demand of potato is around 5 lakh tonnes, which means there is no short supply, an official said. Supply chain Middlemen procure the produce  primarily from Hooghly, West Midnapore and Burdwan  and release it to the wholesale market, depending on demand. Wholesalers sell the produce to retailers. The state government blames middlemen for the price rise. Some unscrupulous middlemen have pushed up the price But we will not allow it, Mamata said, fixing prices for different stages of the chain. Stock shock Government officials and potato traders revealed two reasons for the price rise. The extension of the deadline to empty out cold storage facilities last year deviated from the practice of mandatory stock clearance by November 30 to prepare for the arrival of the new crop. The government had extended the deadline till December 31. Middlemen are holding on to their stock this year in anticipation of another extension that would help them release potatoes slowly till the end of the year instead of by November 30, in which case there would be a glut in the market and a fall in price. The subsidy on export that was offered last year is another reason for the current price rise. Traders are holding on to their stock in the hope of benefiting from an export subsidy again. Price ceiling Any ceiling on the price of an item has failed to yield the desired result so far as the government doesnt have any control over production and the supply chain. This was evident last week when the agricultural marketing minister declared that potato would not be sold at above Rs 14 a kilo. The result? Potato price shot up to Rs 18 a kilo from Rs 16/kg. On October 31, potato was priced Rs 20 a kilo at Maniktala market. Task force The task force comprising representatives of the police, enforcement directorate, CMC and the agricultural marketing department has had little impact on prices of essential items in the long run. It has been observed that prices tend to drop when chief minister Mamata talks about taking action against unfair pricing, only for the problem to resurface. The government has not taken action against any hoarder or unscrupulous middleman till now, an official said. And finally Potato price isnt the only dent on the homemakers budget; prices of almost all vegetables have spiralled I dont know whether the ceiling on potato price will work or not I would have liked some strong action to tame the prices of other products that are pinching us much more, said a homemaker from Salt Lake. How has price rise affected your spending on food items? Tell ttmetro@abpmail.com"
288,Mamata warns traders against selling vegetables at inflated prices,http://www.thehindu.com/todays-paper/tp-national/mamata-warns-traders-against-selling-vegetables-at-inflated-prices/article5303467.ece,2013-11-01,The Hindu,"Chief Minister Mamata Banerjee said here on Thursday that a first information report would be registered against those shopkeepers and vendors who inflated the prices of vegetables.I had sent out a warning before the pujas [Durga Puja] but they [vendors and shopkeepers] did not listen. If they continue to indulge in mischief then FIRs will be registered against them, Ms. Banerjee said. She announced a retail and wholesale price for potatoes.The city polices enforcement directorate along with the West Bengal police and the members of the task force set up by her government to monitor prices of essential commodities in different markets would monitor any inflation in prices.Ever since her government came to power, it had taken efforts to make the State self sufficient in the supply of vegetables and fish, Ms. Banerjee told journalists at the new State Secretariat in Mandir Bazar in Howrah district.We have to bring the seeds for cultivating potato from other States. We have decided to develop the seeds in the State  For the supply of onions, we are also are dependent on other States and we are trying to achieve self sufficiency, she said.As over five lakh metric tons of onions are required in West Bengal, the State has to arrange for about two lakh metric tons from other States, Ms. Banerjee said, adding that an additional 30,000 metric tons of onions were cultivated this year in Bankura district.She said that until the prices of vegetables in markets stabilised, the government would not allow the produce to be sold in other States.Ms. Banerjee also fixed the prices of potatoes at Rs. 13 per kg in retail markets and Rs. 11 per kg in wholesale markets. To meet the demand of fish, fish would be cultivated in 350 ponds brought under the purview of the Agriculture Department, she said."
289,Mamata seals Bengal to rein in veggie prices,http://timesofindia.indiatimes.com//india/Mamata-seals-Bengal-to-rein-in-veggie-prices/articleshow/25014841.cms,2013-11-01,The Times Of India,"KOLKATA: West Bengal chief minister Mamata Banerjee on Thursday ordered Bengal borders sealed to stop the movement of vegetables, onion and potato out of the state in a desperate step to curb prices.The CM also ordered a crackdown on potato retailers who sell above the government rate of Rs 13 a kilo.Mamata's decision  aimed at stopping the black marketing of Bengal produce in neighbouring flood-affected states  will create problems for the northeast, say officials. ""Supply will be affected to the seven sister states,"" an official said.Veggie prices are spiraling out of control in Bengal despite the state government's setting up fair-price shops and threatening hoarders with prosecution. Brinjal is selling at Rs 80, onion at Rs 70 and tomato at Rs 60 in Kolkata.Capsicum and bean have climbed past the century mark. On Thursday, the CM called a meeting with agriculture minister Moloy Ghatak, agriculture marketing minister Arup Roy, horticulture minister Subrata Saha, chief secretary Sanjay Mitra, home secretary Basudeb Banerjee and Kolkata police commissioner Surajit Kar Purkayastha.Mamata said that traders are diverting produce to flood-hit states for higher profits. Potato, for instance, is selling for Rs 50 a kilo in Bhubaneswar while it's going for Rs 13 in Kolkata. The CM said that the state government is ""aggrieved"" by the sudden price rise and blamed middlemen for ""stocking vegetables and potato"". Police will start raiding markets from Friday to keep tabs on prices, she said. ""Trucks loaded with potatoes and vegetables will not be allowed to ply out of Bengal until the price stabilizes here,"" the CM said.Mayoral council member for markets, Tarak Singh, said they will display the government-approved MRP of vegetables in markets so that customers aren't cheated.Mamata warned that FIRs will be lodged against traders who do not sell potato at Rs 13 in the retail market and Rs 11 in the wholesale market. ""The decision had been taken jointly by the state government and traders. Leaflets will be distributed in all markets with the signatures of the traders' representatives and government officials,"" she said.Trinamool is not against traders, she said, pointing out that they were only party to walk out of the UPA-II government on the FDI issue to protect the interest of traders. ""But we will take action against those who fleece the common man,"" she warned. ""We do not control prices of agri-products in individual markets. The sellers decide it. But we need to act tough because prices are rising since vegetables are not reaching the markets,"" Mamata said.The fisheries department has started rearing fish in 350 tanks to control rising fish prices. Fish-loving Bengal is dependent on Andhra Pradesh and Madhya Pradesh but it's getting costlier because of rising transportation cost. ""We have also started a hilsa research centre, which help lower its price,"" the CM said. The government has started growing onion in Bankura, to cut down its dependence on Nasik. ""We have started growing 30,000 metric tonnes of onions and a third of it will be sent immediately to the markets,"" she said."
290,"Onion costs less, potato and tomato prices go up",http://timesofindia.indiatimes.com//city/noida/Onion-costs-less-potato-and-tomato-prices-go-up/articleshow/25013095.cms,2013-11-01,The Times Of India,"NEW DELHI: Even as onion prices have finally started showing a substantial decrease in the retail market, prices of potato and tomato have gone up.In the retail market, potatoes are available from Rs 25 per kg in central Delhi to Rs 40 per kg in south. Tomatoes went up to Rs 50 per kg on Thursday while onion prices came down to Rs 60-70 per kg.Since October 15, the average wholesale rate of potatoes has gone up from Rs 16 per kg to Rs 21. Tomato rates have increased from an average of Rs 18 per kg to Rs 22 per kg in the same period. However, onion prices went up from an average of Rs 42 per kg on October 15 to Rs 50 by October 25 and have now fallen again to around Rs 40.""There has been a problem with potato prices as the supply had decreased. However, that doesn't seem to be much of a problem now since the new crop from Punjab has started arriving in Delhi,"" said a potato trader.On the other hand, tomatoes will continue their upward trend and prices will fall only after Diwali, say traders. ""About 70% of the crop in Madhya Pradesh and Maharashtra got spoilt in the rain and only 30% has been coming into Delhi. Even this crop has been affected by the current change in weather and the crop is not ripening as fast as we would like. However, the desi crop from Rajasthan will start in 10-12 days which will bring relief,"" said Ashok Kushi, a tomato trader.The best quality tomato, Himsona and Namdhari, which are coming from Maharashtra, are selling for a high of Rs 20-22 per kg. Last year, the same variety was available for Rs 5-6 per kg in the wholesale market."
291,States must show initiative on food prices: Chidambaram,http://timesofindia.indiatimes.com//business/india-business/States-must-show-initiative-on-food-prices-Chidambaram/articleshow/25093588.cms,2013-11-02,The Times Of India,"NEW DELHI: While identifying inflation as a key challenge, finance minister P Chidambaram on Friday lobbed the ball into the states' court, saying they should show greater initiative to tame high food prices as the Centre had little influence.""There is nothing that anyone can do to contain inflation in food... States need to show greater initiative,"" he told a news conference, adding that the Centre can use food stocks to moderate prices of grains and pointed to the initiative taken by the government .Food inflation has hovered at 18%, with onion prices sky-rocketing to over Rs 100 a kg in certain markets such as Congress-ruled Delhi. The government has repeatedly taken the plea that it can do little to control vegetable prices. In the recent flare-up in onion prices, states were blamed for not monitoring the supply. West Bengal chief minister Mamata Banerjee has ring-fenced the supply of potatoes from her state, leading to spiraling prices in some areas. The government has also blamed hoarded for the sharp spike in onion prices.Although union agriculture minister Sharad Pawar and food minister K V Thomas have not refrained from repeatedly predicting a fall in onion prices, only to get it wrong, Chidambaram refused to make such forecasts. He said that steps taken by the government to repair the fiscal deficit will help check inflationary expectations in the economy.With little success in controlling vegetable prices, Chidambaram sought to hard sell the initiative to moderate wheat prices, which have remained high despite the government stashing the grain in warehouses."
292,Aasu stir against price rise,http://timesofindia.indiatimes.com//city/guwahati/Aasu-stir-against-price-rise/articleshow/25077842.cms,2013-11-02,The Times Of India,"GUWAHATI: Activists of All Assam Students' Union (Aasu) on Friday staged protests across the state demanding immediate action to check skyrocketing prices of potato and onion.While the state government has described the increase in onion prices as a national impact, the increase in prices of potatoes is seen as a fall-out of a crisis after West Bengal stopped export of potatoes to the state a couple of weeks ago.The chief minister's office said that Tarun Gogoi has spoken to his West Bengal counterpart Mamata Banerjee a week ago and requested her to withdraw her decision.""Mamata has assured Gogoi that she will take up the matter immediately,"" the chief minister's office said.However, with the prices still remaining high, hundreds of Aasu members, wearing chains of onions and potatoes on their neck, took to the streets in the city and other parts of the state. ""If Mamata can think about her state and restrict the export of essential commodities, why can't Gogoi also take some steps to improve the situation? The incapability of state food and civil supplies minister Nazrul Islam has worsened the situation,"" said Aasu president Sankar Prasad Roy.Potatoes are being sold at Rs 35-40 per kg, while onions are being sold at Rs 80-90 per kg in the state. Traders say that in the last two days, prices have gone up by 30 to 50 per cent and the halt in export from West Bengal may further aggravate the crisis.According to Kamrup Chamber of Commerce (KCC), though Assam imports onions from other parts of the country, huge quantities of potatoes come from West Bengal. KCC president Mahavir Jain said, ""We believe the West Bengal government would at least allow trucks carrying potatoes from other states to pass through West Bengal to reach Assam and the region."""
293,"After onion, potato prices on festive rally",http://timesofindia.indiatimes.com//city/ranchi/After-onion-potato-prices-on-festive-rally/articleshow/25079485.cms,2013-11-02,The Times Of India,"RANCHI: Members of youth BJP tried to embarrass chief minister Hemant Soren by offering him a sack full of onions on Dhanteras.If prices are any indicator, that day is not far when gifting onions, and now potatoes, will no longer be seen as a mockery of the economic condition. Potato prices, which caught an upward trend with the influx of new potatoes in Ranchi market, have gone through the roof with one kg of potato being sold for Rs 25-30 in the retail market on Friday.The potato crisis in Ranchi and other northeastern states is learnt to have emerged from restrictions on its sale to other states by West Bengal chief minister Mamata Banerjee. While the retailers are unaware of why the prices are going up, some wholesalers are trying to understand the real story.""There has been a sudden fall in the potato supply to our market. This deficit is natural to an extent but largely manmade,"" said Mohammad Naim of Daily market, who owns a retail as well as a wholesale shop. Another trader of Pandra Krishi Bazar samity, Raju Verma, echoed similar sentiments. He said in October and November, prices usually come down as new produce hits the market. ""The demand for potato rises because by the end of the kharif season, there is an acute shortage of green vegetables in the market. But this year even potatoes have gone out of reach of the common man,"" he said.While the old variant of potato was priced at Rs 20 per kg in Ranchi, the new variant is being sold at Rs 30 per kg. The prices in northeastern states like Assam have touched Rs 45-50 per kg and is not likely to come down anytime soon.""In some of the potato-producing states, the untimely rains affected crops adversely as a result of which farmers have gone for a second round of sowing. Once this crop starts coming into the market from February, prices will come down,"" said Verma.Agriculture experts believe that potatoes from Meghalaya and Punjab would start coming by third week of November and help bring down the prices in local market. ""Jharkhand farmers also grow potatoes, which is enough to meet the local demand. But this year, Cyclone Phailin preceded by a long dry spell, damaged the crops,"" said Diwan Sharma an agriculturist working with the Krishi Vigyan Kendra (KVK)."
294,“Delhi continues to suffer from price rise and corruption”,http://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/delhi-continues-to-suffer-from-price-rise-and-corruption/article5307197.ece,2013-11-02,The Hindu,"On the eve of the Diwali weekend, Delhi BJPs chief ministerial candidate Harsh Vardhan accused the Sheila Dikshit-led Congress Government of having an indifferent attitude towards the common man hit by inflation in the festive season. He accused the government of failing to take required action even as the common man in Delhi continues to suffer from price rise and corruption.Indifferent attitude of the government has broken the back of the people of Delhi. Not a single house is unaffected by price rise and adulteration and the government machinery remains a spectator, he said in a statement. Pointing to the host of household goods that have seen a hike in prices, Dr. Vardhan said: Cooking gas cylinders are being openly sold from Rs.1,200 to Rs.1,400 in black market. People have been suffering due to unprecedented rise in the price of onion. And now vegetable traders have made potatoes, tomatoes, brinjals, green vegetables, mushrooms and garlic costly.He alleged that the market was full of adulterated sweets but the government had not raided a single shop. Further, he said tomatoes, which were being sold at Rs.40 per kg till very recently, are now being sold at Rs 60 to 70.Just three days ago, potatoes were being sold at Rs.25 per kg now these were being sold at Rs. 40 to 50 per kg, apples are being sold at Rs.70 to 140 per kg, bananas at Rs.70 per dozen, pomegranate at Rs. 140 per kg. and pineapples at Rs. 100 per piece, he added.High inflation has dampened the festive spirit, he claimed adding even price of small statues of Lord Ganesha and Laxmi was about Rs.300 in the market. An average family is unable to perform the worship of Lord Ganesha and Laxmi happily. The price of decorative materials, lighting, candles, colourful lanterns, earthen lamps is sky rocketing. Small earthen lamps cost Rs.15 per dozen, he said.Dr. Vardhan said that even purchasing dry fruits has become a dream with almonds being sold from Rs 800 to Rs.1,000 per kg, walnuts at Rs.1,400 per kg, raisins at Rs.800 per kg, cashew from Rs.1,000 to 1,400 per kg and pistachios at Rs 2,200 per kg."
295,TNAU forecasts price for Kadaibogam potato,http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/tnau-forecasts-price-for-kadaibogam-potato/article5307175.ece,2013-11-02,The Hindu,"The Domestic and Export Market Intelligence Cell of Tamil Nadu Agricultural University has forecast the price of potato during December-January 2014 to be between Rs. 16 and Rs. 18 a kg.This analysis was made based on an econometric analysis made at the Nilgiris Co-operative Marketing Societies, Mettupalayam, for the last 10 years.In Tamil Nadu, potato is grown in Dindigul, the Nilgiris, Krishnagiri and Erode. It is sown between September and October, which is the Kadaibogam season, and harvested from December to January.For details, contact 0422-2431405 / 0423-2442170 / 94430-52219."
296,Potato traders on 3-day strike,https://www.telegraphindia.com/1131103/jsp/bengal/story_17525696.jsp,2013-11-03,Telegraph,"Calcutta, Nov. 2: The state government today started selling potato at Rs 13 a kilo, a price pegged by Mamata Banerjee, on a day the largest umbrella organisation of potato traders in Bengal began a three-day strike to protest the administrations ban on selling the tuber to other states.The Progressive Potato Traders Organisation has decided not to take stocks out of cold storages, which might lead to a shortage in the supply of potato in the wholesale and retail markets.We have started selling potato at Rs 13 a kilo. This will be done till the situation becomes normal, agri-marketing minister Arup Roy said.In Calcutta, the government is selling potato in retail markets in Gariahat, Lake Market, Maniktala, Shyambazar, Rajabazar, Nagerbazar and Salt Lakes Karunamoyee.Officials of several government agencies such as the enforcement directorate and the agricultural marketing department carried out raids in markets across the state today.Agriculture minister Malay Ghatak said he was making arrangements for 100 bags of potato to be sent to Burdwans Ukhra, where local traders have stopped selling the tuber.The wholesale price of potato is Rs 11.50 a kilo. If we sell it at Rs 13 a kilo, it will not cover the cost, said Pinaki Saha, a trader in Malda.Lalu Mukherjee, the president of the Progressive Potato Traders Organisation, said the outfit called the strike as the ban on sale outside the state would hurt the traders.Every year, around 8 lakh tonnes are supplied to other states, Mukherjee said."
297,"After onion, tomato prices hit the roof",http://timesofindia.indiatimes.com//city/jaipur/After-onion-tomato-prices-hit-the-roof/articleshow/25147801.cms,2013-11-03,The Times Of India,"JAIPUR: After onion, tomato prices are leaving the consumers in tears as they have reached an all time high this festive reason. According to wholesale traders of Muhana Mandi, there has been a rise of 35% to 40% in the prices of tomato and it will come down only after the arrival of fresh stock a week after Diwali.The rise in prices is attributed to disruption in supplies in northern parts including Rajasthan due to extended monsoon which affected the crops and also hoarding.Since the first week of October, price of tomatoes have risen by nearly 35% to 40% at the local Muhana Mandi.""In September, the wholesale price of tomato was varying from Rs 20 to Rs 30 per kg which was nearly Rs 25 to Rs 35 in the retail. But since the first week of October, the wholesale price of tomato is between Rs 35 to Rs 45 per kg which is sold at Rs 45 to Rs 55 per kg in various retail markets and outlets across the city,"" said Banwari Lal Saini, a wholesale dealer of onion, potato and tomato.The same is the case in other parts of the state including Alwar, Bharatpur, Karauli, Sawai Madhopur, Jodhpur, Barmer, Churu, Ganganagar, Jhunjhunu and Sikar.In localities like Raja Park, Malviya Nagar, Jawahar Nagar and C-scheme, tomato is selling at Rs 45 to Rs 55 per kg while in colonies that get them mainly from Chomu, the prices are between Rs 35 to Rs 40 per kg.""The crop of tomato is sowed and harvested in a period of two months. After Diwali, there will be availability of local harvest from Chomu, Dudu, Bagru and Bassi. There has not been rain in the past one fortnight and the temperatures are drastically dipping which will certainly bring a good crop by the second week of November. During then the prices of tomato will dip,"" said Abdul Aziz, a wholesale dealer of tomato at Muhana Mandi."
298,Potato woes as truckloads stranded on border,http://timesofindia.indiatimes.com//city/kolkata/Potato-woes-as-truckloads-stranded-on-border/articleshow/25151013.cms,2013-11-03,The Times Of India,"CHINSURAH/MIDNAPORE: With more than 100 trucks loaded with potatoes stranded at West Midnapore's Danton and Belda on the Odisha and Andhra Pradesh borders after chief minister Mamata Banerjee banned the sale of Bengal's crop beyond its borders, consumers are facing a severe supply crunch in markets across the state.The several thousand tonnes of potato in these truckloads are neither onward bound nor headed for markets within the state. Hence, with an inadequate supply in the state's markets, the average consumer managed to procure potato at anything between Rs 14 and 17 on Saturday, way above the Rs 13 fixed by Mamata.Moreover, potatoes were not available at many rural markets in Hooghly and Bankura. Cold storages were closed on Saturday, so it was not possible to ascertain the quantity of potato reached the market.Potato dealers and farmers termed the state's price fixation unrealistic and said the government's potato policy reflects ground reality. Potato dealers said the new crop is expected to hit the markets soon and the old crop will start rotting in cold storages unless the ban on selling potatoes beyond the state's borders is lifted.Farmers with stock remaining in cold storages are angry too. They say the cost of production of potato this season was Rs 15,000 every bigha. ""Owing to excess production, we were forced to resort to distress sale and even the cost of production could not be recovered,"" say farmers in Hooghly, the state's potato bowl. These farmers question why sale of potatoes outside the state should be restricted. ""Is potato farming a crime like dacoity and murder that we see police swooping down on truckloads of our crop,"" said Ratan Das, a farmer in Pursura, Hooghly.Saturday's wholesale price of potato at major markets in the state ranged between Rs 560 and Rs 580 for every packet weighing 50 kg. The trend could be observed was witnessed in the wholesale potato markets of Singur's Ratanpur, Tarakeswar's Chapadanga, Bankura's Kotulpur, West Midnapore's Chandrakona and Burdwan's Kalna. Farmers wondered how potato would sell at Rs 13 a kg in retail markets in situation where the wholesale price is as high as Rs 12.50 a kg in some markets.Further justifying their call to lift the ban on export of potato, farmers and traders alike said the potatoes sent to Bihar and Jharkhand in particular is of far inferior quality than potatoes sold in Kolkata where small or kent sized potatoes are in demand.Experts also held the weather responsible for the delay in the new crop hitting the market. ""Heavy rain till even last week delayed the new crop by a month. Normally, the new crop reaches the market by now,"" said Pradyut Das, an expert. Farmers in Bengal along with those in UP's Kanauj and Punjab's Jalandhar sow two crops in the same season, he added. ""The delay in the new crop's arrival has triggered the scarcity,"" added Das.Decrying the state's directive to clear the old crop from cold storages by November end, farmers said with the new crop yet to arrive, the state should give them an extension till mid-December to sell old crop.Kotulpur marginal farmer Shyamal Das rued that potato farming in the state involves a swing between joy and tears from year to year.Lalu Mukherjee, president of Pragatishil Aloo Byabasayi Samity, said presently the 416 cold storages in the state together store 17 lakh metric tones of potatoes. Of this, 6 lakh metric tones will be in demand in state markets till the end of December, while 4 lakh metric tones have been kept for plantation for the next season. ""So, some 7 lakh metric tonnes of potatoes will rot in cold storages unless the state sees the reality,"" Mukherjee said.Rejecting Mukherjee's contention, minister of state for agriculture Becharam Manna said, ""Some time back, farmers told me that they were not even selling their crops at Rs 5 per kg. Then, 50 kg packets were sold for Rs 260, while the present price is around Rs 550. Our decision is based on reality."""
299,Price rise triggers potato smuggling,http://timesofindia.indiatimes.com//city/kolkata/Price-rise-triggers-potato-smuggling/articleshow/25194234.cms,2013-11-04,The Times Of India,"Hooghly: Though chief minister Mamata Banerjee recently asked the authorities concerned to see that home-grown potatoes were not sold to other states, in a desperate bid to scale down the prices, this has not stopped rampant cross-border smuggling of potatoes to other states.Potato sacks are now being loaded in private buses in the city and smuggled to neighbouring states of Jharkhand and Odisha. The activity goes on in broad daylight and increases at night. Private buses depart from Strand Road with sacks of potatoes on top.These buses are bound for Bihar and Jharkhand and cross the border via Singur, Maheswarpur, Burdwan's Masagram and Jamalpur areas. Whole-sellers, on the other hand, prefer the Durgapur expressway to smuggle potatoes. Police have failed to check their activities.The chief minister had also ordered a crackdown on potato retailers who sell their products above the government rate of Rs 13 a kilogram. However, this has created a dilemma for traders. As the potato prices are very high across the country, traders are facing losses.According to traders, they will face more losses if they start selling potatoes below the rate of Rs 13 per kilogram. In such a situation where the police are pulling them up for selling potatoes above the rate fixed by the government, potato traders are not willing to bring their products from the cold storage to the markets.The price of potato could also not be controlled in the districts. Whereas a 50 kilogram sack of potato was being sold for Rs 580 on Saturday, on Sunday it was getting sold at Rs 600 to Rs 675.Chandramukhi and Jyoti varieties of potatoes for several markets in the city and adjacent areas are mostly supplied from Hooghly district.Lalu Mukherjee of the 'Progotisil Aloo Babosayi Samity' said that they were planning to request the state government to relax the rules on exporting potatoes.""There are 417 cold storages where almost six to seven lakh tonnes of potatoes are being stored. These potatoes will rot if not utilized by the month of December. Till this year, traders have been selling potatoes to other states. Why did the government come up with the ban this time?"" he asked.Hooghly district magistrate Manmeet Nanda and SP Sunil Chowdhury said that they were constantly monitoring the situation. ""Five cases have been registered and we are keeping a tab on almost all retail and wholesale markets,"" they said."
