,articleTitle,articleUrl,publishedDate,sourceName,text
169,Yogi Government's Market Intervention Strategy: A Cool Move or a Hot Potato?,https://www.hindustantimes.com/lucknow/yogi-government-s-market-intervention-strategy-a-cool-move-or-a-hot-potato/story-o3E0FMSg1qAekNjGDLNs7L.html,2017-04-24,Hindustan Times,"In a first for Uttar Pradesh, the Yogi Adityanath government has offered a support price for potato and promised to procure 1 lakh metric tons of this vegetable at Rs 487 per quintal as a lifeline for farmers.Realising the challenge of managing a bumper crop of potatoes in a state where prices fluctuate greatly between different bulk markets or mandis, the UP government has come up with a unique plan of inter-market fine-balancing of potato supply to keep the price within the acceptable range.The potato crop is sown between September and December and is ready in three months with the last lot being harvested in March.The state government has ordered district magistrates and horticulture officers to keep a close watch on price fluctuations of potato this summer and undertake the juggling act to ensure supply of potato in adequate amount from low-priced districts to high-priced ones where the 19 bulk markets of the state exist.POTATO CULTIVATION HUBS Agra, Firozabad, Hathras, Kannauj, Farrukhabad, Aligarh, Badaun, Etawah, Mathura, Mainpuri and Barabanki districts produce about 64% of the total crop of the state, said Dina Nath Shukla, an agriculture expert and professor of botany at Allahabad University. He has done a wide-ranging research on potato and the diseases affecting it.He said Uttar Pradesh was the biggest producer of potatoes in the country amounting, to 29-35% of the total national production.Ground reports said 2016-17 saw potato cultivation in an area of 6.14 lakh hectare across the state with an expected production of 155 to 160 lakh metric ton.With the BJP having made huge promises to farmers during assembly polls, handling of the potato harvest will be the first true test of the Yogi government, especially in light of UP being the largest producer of potatoes in the country where lakhs of farmers cultivate this cash crop. Last year, thousands of potato farmers were forced to dump their crop, leaving it to rot owing to very poor price being offered for their produce in the market.To ensure that all promises are kept, the state government, based on recommendations of an expert committee, has come up with a market intervention strategy to handle the potato harvest in the state.Based on it, the principal secretary (horticulture) Sudhir Garg has shared that a scrutiny of the 19 bulk markets or mandis of the state has shown that on April 10, 2017, the bulk price of potatoes varied between Rs 290 and Rs 690 per quintal.Garg has communicated this information through a government order sent to director (horticulture and food processing department).Potato sold at Rs 290 per quintal, the lowest in the state, in Farrukhabad and at Rs 680 per quintal, the highest, in Lucknow.Further scrutiny of the markets has shown that in districts like Agra, Aligarh, Bareilly, Moradabad, Allahabad, Kanpur, Farrukhabad, Meerut and Saharanpur the bulk price of potato was Rs 400 or less per quintal on April 3, 2017. Its price was Rs 500 or above in districts like Gonda, Faizabad, Gorakhpur, Jhansi, Mirzapur and Varanasi.The order says that the government believes that timely and adequate supply of potato from low-priced markets to high priced ones can help achieve a balance in pricing that benefits both farmers and consumers.The government wants the district magistrates and the district horticulture officers to not just get the potato prices printed in local dailies but also through coordination with their counterparts of other districts facilitate flow of potato from low priced districts to markets in high- priced ones.The state government also plans to send potato to other states with support of their agriculture ministers via respective distribution agencies and marketing federations and tapping the e-NAM or e-national agriculture market.Welcome step but support price too low: ExpertExperts believe that extending support price for potato, which is the most important cash crop of UP, is a welcome step. However, they say the support price of Rs 487 per quintal is too low, especially as a bulk of the potato farmers are small scale cultivators.Out of the states total production, around 75 lakh metric ton is consumed by the people and around 7 lakh metric ton is used for processed food. Another 20 lakh metric ton is used as seed. The surplus is exported to other states and even abroad, including Nepal, said prof Pradeep Bhargava, a noted development economist.Uttar Pradesh has 1708 private and government cold storages at present with storage capacity of 130.26 lakh metric ton, amounting to 81% of the expected produce.The state government has said that till March 31, 2017, 96.49 lakh metric ton of potatoes, 74% of the storage capacity, had already been achieved.When there is a bumper harvest, the governments move will enable farmers to get at least the minimum support price. This is a welcome step. However, the support price should have been much higher so as to ensure a decent minimum earning for small-scale farmers who farm on 1 to 5 bigha land so that it justifies their investments and helps make enough money to promote farming and also support their livelihood, he added.Prof Bhargava says that on the face of it, the fact that cost of production on average is Rs 28,000 per hectare and the return is Rs 84,000 per hectare seems impressive. However, when the farmer is small scale and sells potato at a price of Rs 4.87 per kilogram earning hardly Rs 8,400 per bigha, he ends up with hardly enough to justify his investments and labour of three-four months. A better support price therefore is needed, he added."
170,Is hypothyroidism killing your metabolism?,http://blogs.timesofindia.indiatimes.com/back2basics/is-hypothyroidism-killing-your-metabolism/,2017-04-25,The Times Of India,"The thyroid gland plays a crucial role in our metabolism. The thyroid gland located at the Adams Apple near your throat, is what produces hormones that activate cell activity by controlling your bodys temperature and the rate that your body burns calories.Our brain produces TSH (magnesium, B-12, zinc and protein are required to produce this) which travels to your thyroid gland and tells your thyroid gland to produce T4. (To produce that we need iodine Vitamin B5 and Vitamin C). Through the blood stream carries T4 and when it gets to the tissues it is converted into T3 (Selenium and glutathione is required for this conversion) which is the active form of thyroid hormone which gets inside of your cells nucleus to do all the work. The little tiny key hole on the surface of the cell is called the nuclear receptor where the thyroid hormone binds with the (This binding requires Vitamin A ad Vitamin D) which is what increases your metabolism.Hypothyroidism means too less of T4 and T3 being produced which will cause people to experience energy loss, weight gain, hair loss, dry skin, elevated cholesterol, constipation. So what are the foods that we can use to combat this situation in other words to facilitate the production of T4 and T3. Listed below are the best foods rich in the nutrients according to each particular task.The required intake of magnesium, B-12, zinc and protein can be got from;Dairy products such as milk, yogurt, curds, cheese etc Eggs Meat Pulses and Legumes Nuts and seedsThe required intake of Iodine can be got from;Wheatgrass Spirulina Seafood SaltThe required intake of Vitamin B5 and Vitamin C can be got from;Oats Tomatoes Potatoes Citrus fruits BroccoliThe required intake of Selenium and glutathione can be got from;Brazil nuts Milk FishThe required intake of Vitamin A and Vitamin D can be got from;Eggs Mushrooms FishMost of these are regular foods that we can easily incorporate into our daily diet. Including these foods might be the key to stabilizing the thyroid affecting your metabolism.Claims of goiterogenic vegetables of the Brassica family such as Broccoli, cauliflower, cabbage and even greens such as spinach and kale, affecting the thyroid negatively are only based on conclusions that the goiterogens will block the absorption of iodine which is one of the key agents of optimum thyroid function. However one will have to eat them raw and in too large and amount for that to happen. Meanwhile if we give up on eating these veggies, we might be barring ourselves from getting lots more nutritional benefits. So, unless there is a specified clinical observation from your doctor dont disbar yourself from these veggies having high nutritional content.To re-activate your metabolism, you need to energize yourself with correct food intake and proper exercise. Smaller meals with consistent balance of carbs and protein, will help you reboot during the day. Divide your activity evenly during the day, so it keeps your food to energy conversion and carbs utility in a cycle. Remember that the key here is consistency, once the body gets used to the cycle, you will see a difference in your health too. Heal naturally."
171,"As farms dry up, Kenyan women switch to clean energy businesses",http://timesofindia.indiatimes.com//business/international-business/as-farms-dry-up-kenyan-women-switch-to-clean-energy-businesses/articleshow/58389669.cms,2017-04-27,The Times Of India,"By Kagondu NjagiNYERI, Kenya, April 27 (Thomson Reuters Foundation) - Perched on a stool in a tin shed, Nyawira Njau carefully lines the top of a dozen cookstoves with aluminium foil. A call on her mobile interrupts her concentration, and she answers with one word: ""Tomorrow"".""That was an order for 20 cookstoves to deliver in Murang'a County,"" she explained. Making and delivering cookstoves in this central Kenyan region has been Njau's job for the past year.Unusually long drought has caused fields and soil to dry up around Nyeri, forcing men to take on seasonal work as road or construction builders. The burden of maintaining the household with few resources falls on women like Njau, who must look for other sources of income than farming.A growing number of them are setting up clean energy businesses, such as selling cookstoves that burn less firewood than traditional stoves, as an alternative livelihood.The new businesses not only give women a more resilient income in the face of climate change but help protect forests, which in turn regulate rainfall and help stave off drought.""Demand for cook stoves in rural households is fast increasing as deforestation leaves little firewood available for cooking,"" said Njau.Faced with poor crop yields due to irregular rainfall, she decided to sell her stock of maize and potatoes last year to market traders to raise 30,000 Kenyan shillings (about $300).She then used that as capital to buy the equipment needed - a shed and cookstove materials - to start her own business.She regularly receives orders for 10,000 shillings ($100) worth of stoves a week, with the price of one stove ranging from 170 to 200 shillings (approximately $2).""It used to take me three months to make that amount by growing and selling vegetables,"" she said. ""The money now allows me to feed my family and pay for my two children to go to school.""Njau does not regret making the switch from farming.""Last year there was very little to harvest because of the lack of rain,"" she said, gazing at drying shrubs on her farm. ""It looks like it will be the same this year for farmers.""TRAINING ENTREPRENEURSIn the offices of an ""Imarisha"" - a community-based organisation whose name in English means ""to make better"" - in nearby Misha village, trainer Winnie Muthoni shows Njeri Kiraithe how to mix charcoal dust, flour and sawdust in a plastic container to make charcoal briquettes.Muthoni then empties the container into a green compressing machine that turns out black briquettes, which can be burned for energy.Kiraithe is one of hundreds of women who have been trained since 2014 to start their own clean energy business.The initiative is part of the Women in Energy Enterprise in Kenya (WEEK) project, funded by development charity Practical Action, which encourages women in several Kenyan regions to become energy entrepreneurs.In Nyeri County alone, over 120 women run clean energy enterprises, explained James Mwangi Maina, a technology mentor at the Sustainable Community Development Services initiative, which also works on the WEEK project.Kiraithe, who said she enlisted for the free training because she couldn't make enough money from farming, intends to sell her stock of potatoes to raise about 20,000 shillings ($200) to start a charcoal briquette business.""The training has taught me that charcoal briquettes are in high demand in central Kenya's highlands,"" she said.""For instance, chicken farmers prefer to use briquettes to keep their roosts warm at night because the smoke they emit does not make you choke like firewood does.""""Briquettes also protect the environment because they are made of waste,"" she added.Muthoni, a former farmer herself, said that making charcoal briquettes has faster and higher returns than farming.""A 50 kg bag fetches about 100 shillings (about $10), and one person can sell up to 20 bags in a day to traders and farmers,"" she said.Maina agrees, saying that ""clean energy businesses have better returns because the women can potentially make money every day - provided there are orders - whereas farming is a one-off season"".SCALING UPMaina estimates that the WEEK project can create over 450 jobs across Kenya by the end of the year, adding that it plans to also recruit men as trainees to tackle youth employment.Njau's husband Philip gave up his construction job to help her manage and grow their cookstove business.""Men should also be involved in this type of business because the good returns create harmony at home,"" he said.Other trainees hope to become trainers themselves.""When my business flourishes, I plan to train and employ other women too so that they can be self-reliant,"" Njeri said. (Reporting by Kagondu Njagi, editing by Zoe Tabary and Laurie Goering. Please credit the Thomson Reuters Foundation, the charitable arm of Thomson Reuters, that covers humanitarian news, climate change, resilience, women's rights, trafficking and property rights. Visit http://news.trust.org/climate)"
172,Australia plans LNG export limits to meet domestic gas crunch,http://timesofindia.indiatimes.com//business/international-business/australia-plans-lng-export-limits-to-meet-domestic-gas-crunch/articleshow/58389385.cms,2017-04-27,The Times Of India,"SYDNEY, April 27 (Reuters) - Australia's conservative government has proposed a radical plan to restrict exports of liquefied natural gas (LNG) at times when domestic shortages push up local prices.The Australian Domestic Gas Security Mechanism is aimed at ensuring the domestic price of gas is affordable and reflects global export prices.The proposal follows two rounds of meetings between Prime Minister Malcolm Turnbull and producers and the Australian Energy Market Operator to discuss a domestic gas crunch.""It is unacceptable for Australia to become the world's largest exporter of liquefied natural gas but not have enough domestic supply for Australian households and businesses,"" Turnbull said in a statement.Under the plan, Australia's resources minister would have the power to impose controls on LNG exports based on advice from the market operator and regulator.""If an exporter is not a net contributor to the domestic market - that is, they draw more from the market than they put in - they will be required to outline how they will fill the shortfall of domestic gas as part of their overall production and exports,"" Turnbull said.The Australian Energy Market Operator warned in March of a shortage set to hit eastern Australia just as the country becomes the world's top LNG exporter.At least one of the east coast LNG plants, Gladstone LNG (GLNG) - operated by Australia's Santos Ltd - is drawing gas out of the domestic market to help meet its export contracts.Companies including France's Engie SA and Origin Energy have sealed deals to ensure gas supply to power plants at peak times, easing some short-term concerns about shortages that have already helped to trigger blackouts.High and rising prices for gas have become a political hot potato for the Liberal National government as businesses warned they could go bust if action was not taken. (Reporting by Wayne Cole; Editing by Richard Chang)"
173,"Hit by drought, Tamil Nadu farmers turn to technology for saving crops",http://www.newindianexpress.com/states/tamil-nadu/2017/apr/29/hit-by-drought-tamil-nadu-farmers-turn-to-technology-for-saving-crops-1598979.html,2017-04-29,The New Indian Express,"TIRUCHY: Pushed to the brink by the unprecedented drought brought about by monsoon failure and the neighbouring States refusal to release Cauvery water, farmers in Tiruchy are increasingly turning to technology as panacea for their predicament.Of late, farmers have been making a beeline to the Agriculture department seeking subsidy for micro irrigation systems. Official data shows three-fold increase in the number of farmers employing micro-irrigation techniques in just a year, underscoring the need for judicious use of available water through alternative systems.In 2015-16, only 300-350 farmers applied for subsidy under the Pradhan Mantri Krishi Sinchayee Yojana (PMKSY) for micro-irrigation systems. A year on, the number rose sharply to 1,257 in 2016-17. Officials from the Agriculture department link the spurt to the drought that has gripped the State.According to the Tamil Nadu Horticulture Development Agency (TANHODA), subsidy is given for growing horticulture crops like vegetables including potato and onion, and non-horticulture crops such as cereals and pulses, based on the area of cultivation.The cost of devices ranges between Rs 31,000 to a few lakhs depending upon the acreage. Those having up to 5 acres are classified as Small and Marginal farmers and provided full subsidy for installing micro-irrigation systems such as drip or sprinkler units. Large-scale farmers are also included in this scheme, and given 75 per cent subsidy, R Mohankumar, Assistant Director of Agriculture told Express.Selected farmers will be offered a choice of 34 government approved companies to choose their equipment from.Officials, however, point out that a majority of farmers employ micro irrigation techniques, despite the subsidy, only as the last resort.February and March saw maximum enrollment of farmers for subsidy. Drip and sprinkler irrigation systems are thought of only during drought and as a last recourse, an official said.The success stories of farmers who reaped benefits of employing micro irrigation techniques are inspiring scores to adopt the same. Such was the reception that farmers who installed the drip and sprinkler system to irrigate horticulture crops are now extending its usage to non-horticulture crops by making minor modifications, officials added.Speaking to Express, M Peter James, a black gram farmer from Manickapuram village near Manachanallur, said, Prior to installing a sprinkler unit in my 4.5 acres of black gram and ladys finger fields, I had to operate the borewell for nearly 4 hours a day per wetting. With sprinklers in place, the running time of borewells has come down to 1 hour per wetting. Drip irrigation for paddyTiruchy-based Anbil Dharmalingam Agriculture College and Research Institute, in September 2016, cultivated multiple varieties of paddy using drip irrigation on experimental basis at Manikandam where the soil is alkali (less permeable, saline) and ground water saline. It turned out to be a success and harvest was done in January 2017. Paddy varieties such as ADT36 and TRY2 were found to viable for drip irrigation.Maintenance of the system is also very important. Agriculture department officials urge farmers to carry out routine maintenance.In the case of saline water, accumulation of salty substance in drip nozzles have to be regularly cleaned for better results, they say."
174,Simply finger-licking,http://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/simply-finger-licking/article18287898.ece,2017-04-29,The Hindu,"The memory works in mysterious ways. One day, just a few days ago, one part of my memory suddenly went blink-blink, emitting a warm and happy light. I dont know what triggered it, but a picture popped up in my mind of a small, nondescript shop in Old Delhi. And I recalled that it sold the most delicious bedmi sabzi.Theres an old Chinese saying which states that when memory calls, you must respond. So I responded and rushed off to Purani Dilli one sunny day. I took the Metro, got off at Chawri Bazaar, and then started walking towards Bazaar Sitaram, for, as I recalled, the bedmi shop was there.I found it to my left after walking down the lane for a while. It is still small and nondescript and, as I discovered in the next 10 minutes, it still sells the most delicious bedmi sabzi.The name of the shop is Ram Swarup Halwai. The address is 3294, Bazaar Sitaram, near Lal Darwaza. The phone numbers are 9210040054 and 9310804526. It is not a very well-known shop, but the local people know all about it. And, as I saw, quite a few people stop there for a morning meal.The shop, run by brothers Ajit Kumar and Anil Kumar, was set up 80 years ago by their grandfather. There is a small counter which holds a few different kinds of sweets  chamcham, gulab jamun, rasgulla and barfi.But the shop is really known for its bedmi sabzi and nagori halwa. In a kadhai on the side, you can see bedmis being fried. There is a runny and reddish potato sabzi in a large utensil. In a paraat on the counter you will find small nagoris, and in a huge paraat next to it, theres halwa.Let me tell you whats so special about Ram Swarup Halwais fare. One, the food is excellent. The bedmis are small but crisp, and the potato curry is spicy and mildly tart. The brothers carefully put a slit green chilli in the potato sabzi, so that makes it nicely hot. The small nagoris, again, are delightfully crisp. You pierce it with your thumb, stuff it with a good helping of halwa and pop it into your mouth. Life really looks up after that.The nagori is prepared with maida, or flour, mixed with suji, or semolina, which adds to its crispness. The halwa is excellent, and I thought the suji had been really well roasted  which to my mind is the test of a good halwa.I have always believed that nagori halwa is one of the best breakfast meals you can ever have. You can also dunk your nagori in some sabzi and eat it, if you like to alternate between sweet and savoury tastes.The second important point is that prices havent really gone up much at Ram Swarup Halwais little shop. A plate of two bedmis with potato sabzi comes for Rs. 15, while two pieces of nagori with halwa are for Rs. 10. The rate in the bigger shops in Old Delhi is five or six time higher. Of course, the better known bedmi sellers enhance their bedmis with side dishes, such as chholey, fenugreek chutney and pickled vegetables. Ram Swarups fare is simple  but finger licking good.I ate some bedmis and nagori halwa, packed some to be consumed later and made my way home. I gave my memory cells a little pat on their backs and urged them to carry on with the good work. The next time they go blink-blink, I am sure there will be another happy memory to be revisited."
175,"Farmers hold protest seeking elephant corridor, compensation",http://www.deccanherald.com/content/609548/farmers-hold-protest-seeking-elephant.html,2017-05-02,Deccan Herald,"Farmers hold protest seeking elephant corridor, compensationHassan, DH News Service, May 3 2017, 3:13 ISTCommercial crops of Malnad worst affectedFarmers stage a unique protest by placing 'rotti and chutney' on their heads and walking up to the DC's office in Hassan on Tuesday. They urged the authorities to begin works on an elephant corridor.Farmers, under the banner of Raitha Sangha and Hasiru Sene, staged a protest in Hassan on Tuesday seeking initiation of works related to the elephant corridor and also demanding suitable compensation as they have suffered losses due to jumbo menace.Farmers took out a protest march from Hemavathy statue to N R Circle and walked to the deputy commissioners office. Placing rotti and chutney on their heads, they walked to the DCs office and raised slogans against the centre and state for failing to address the farmers issues. They later submitted a memorandum to Deputy Commissioner V Chaitra.The protesters claimed that commercial crops of Malnad region, including coffee, pepper, banana and paddy are being destroyed by elephants which stray into the villages on the fringes of the forests in search of food and water. Yasalur, Hosuru, Changadihalli, Huchchangi, Igooru, Hethuru are a few villages in Sakleshpur taluk which have been worst affected, they said.The farmers demanded a permanent solution for the elephant menace, compensation of Rs 10 lakh for the kin of the deceased and suitable compensation for crop loss.They also sought good quality seed potatoes at subsidised prices and total waiver of farm loans.Compensation soughtThe farmers complained that despite submitting necessary documents for crop loss, the authorities and elected representatives had not taken any measures in disbursing compensation. Even after the Supreme Courts directive of total waiver of farm loans, centre and the state governments have been neglecting farmers, they said.They said that the fodder being distributed was of substandard quality. While the fodder banks at many places have been closed due to lack of maintenance, the banks at Channarayapatna, Arkalgud taluks have been collecting money for free fodder, they complained."
176,"Maharashtra Samruddhi Corridor: Reluctant to give up their irrigated land, farmers suggest alternative alignment",http://indianexpress.com/article/cities/mumbai/maharashtra-samruddhi-corridor-reluctant-to-give-up-their-irrigated-land-farmers-suggest-alternative-alignment-4639709/,2017-05-03,Indian Express,"The construction of the Super Expressway will make the farmers lose their irrigated land in the area The construction of the Super Expressway will make the farmers lose their irrigated land in the areaFarmers from Sinnar and Igatpuri talukas trooped to the Maharashtra State Road Develo-pment Corporation (MSRDC) office, along with their MLA Manikrao Kokate, to protest the loss of their land for construction of the Maharashtra Samruddhi Corridor (MSC). The construction of the Super Expressway will make the farmers lose their irrigated land in the area. Hearing the farmers grievance, MSRDC MD R Mopalwar promised to look at other alternatives to save their land.Our discussion with them has yielded a positive response. We have suggested them an alternative alignment that will go over mountains and forest land. This will not only save our land but will also save them a lot of money. With our homes and wells, the cost of our land will be much higher. There will be no loss of tree cover as there arent many trees there; it is mainly exposed rock. We are not against the construction of the highway, but we will not let them take away our irrigated land, said Kokate. The alternative alignment suggested by the farmers goes very close to the Kalsubai Harishchandragad Wildlife Sanctuary and thus declared unfeasible by MSRDC.If we are to change our route, we will be entering the buffer zone of the sanctuary and we will not get the permissions for that. Today, we are outside Kalsubai by exactly 100 metres. We instead suggested that we will make an elevated road on that stretch. This will reduce our footprints to the least possible and we will require only half the land. They have 60 wells in these lands and elevated road will protect the wells also. We will continue our discussions with them and examine what best we can do for them, said Mopalwar.Of the 21,000 hectares required to build the Mumbai-Nagpur Expressway, 399 hectares is forest land, 17,499 hectares is agricultural land and 2,922 hectares is unused land. In the 710-km stretch around eight kilometres will pass through irrigated land. The Sinnar-Igatpuri farmers will together be losing around 46 hectares of land together. On this land, farmers grow grapes, pomegranates and vegetables like onion and potatoes among other crops. Their lives and family depend on this land.The construction of this highway has wreaked havoc in our lives. We constantly live in the fear of losing our land and our familys peace is lost. It is a mental torture. Farmers have begun carrying poison in their pockets now, says Shantaram Dhokne, a grape farmer from the area. Like other farmers, they too complain of pressure from officials to surrender their land. The measurement surveys are conducted with intense police presence and on our slightest protest we are lathicharged. Cases have been filed against 42 people in our villages to prevent them from protesting, says Namdeo Arote.There are many dams in our area. Only when the water from these dams reach all the fields will there be true development and not by constructing these highways, said Kero Pawar. The Rs 30,000-crore project will pass through Nagpur, Buldhana, Amravati, Wardha, Washim, Thane, Aurangabad, Akola, Bhiwandi and Nashik districts and will cut down the travel time between Nagpur and Mumbai by half.For all the latest India News, download Indian Express App now"
177,Opposition rejects govt's potato logic,https://www.telegraphindia.com/1170504/jsp/odisha/story_149593.jsp,2017-05-04,Telegraph,"File picture of potato harvest Bhubaneswar, May 3: The state government has argued that the demand for potatoes in the state has soared following an increase in consumption especially in urban areas, where people prefer snacks and fast food made from the vegetable. However, the Opposition has rejected the argument and accused the government of coming up with absurd theories to hide its failure to meet the requirements of the people and justify the shortage. BJP vice-president Pratap Sarangi said: ""It exposes the lack of sincerity of the state government. How many urban centres are there in Odisha? Mostly the people in rural areas depend on the potatoes, which is an essential vegetable for them. It is never interested to boost potato production and its marketing in the state."" Director horticulture Srikanta Prusty in a letter to the state government cited that the demand for potato has gone up due to change in food habits. ""Due to gradual change in food habit the demand for potato consumption is increasing especially in urban areas for snacks and fast food where potatoes play a significant role in way of value addition in the processing sector,"" said Prusty. Prusty said the state requires 12 lakh MT potatoes per annum to meet its need. ""As it is unable to produce the required potatoes, most of the state's shortfall is met by neighbouring states such as Bengal,"" he said. In 2016-17, potato was cultivated over an area of 25,218 hectares and the production was 3 lakh MT. ""At present, the state produces around 20-25 per cent of its requirement,"" he said. He said the potato mission was a success in the state. Before starting the potato mission, he said, there were 27 functional cold storages in the state with a storage capacity of 1.37 lakh MT. After completion of the mission, the number of cold storages has increased to 35 with a storage capacity of 1.68 lakh MT of potatoes. On the price regulation of potatoes, he said: ""The wholesale market price of potatoes depends on the all-India mandi prices and the real market price is fixed accordingly."" At present, the potato is currently being sold at Rs 12 per kg."
178,Global GMO crop area up 3 pct in 2016 after prior-year dip -study,http://timesofindia.indiatimes.com//business/international-business/global-gmo-crop-area-up-3-pct-in-2016-after-prior-year-dip-study/articleshow/58506937.cms,2017-05-04,The Times Of India,"May 3 (Reuters) - Plantings of genetically modified (GMO) crops rebounded in 2016 from a decline the prior year, led by increased sowings in Brazil and the United States, according to an annual report released on Wednesday.Biotech crops were planted on a record 185.1 million hectares (457.4 million acres) last year, up 3 percent from the 179.7 hectares (444.0 million acres) planted a year earlier, said the International Service for the Acquisition of Agri-Biotech Applications (ISAAA), the group that released the data.The biotech crops, including corn, soybeans and cotton, are genetically modified to resist pests or disease, tolerate drought or withstand sprayings of weed killers like glyphosate, the active ingredient in Monsanto Co's Roundup herbicide. Other GMO crops include apples that resist browning and potatoes that bruise less.Proponents of biotech crops say the technology lowers the cost of food and helps farmers more safely manage pests and diseases. But there has been increasing pressure from some consumers and environmental groups who argue that GMO crops increase pesticide use and pose threats to the environment and human health.GMO seedings expanded 3 percent in the United States, the largest producer of biotech crops, and 11 percent in Brazil, the No. 2 market, ISAAA said. The two countries represented 66 percent of total GMO crop seedings globally.Plantings declined by 3 percent in Argentina, largely due to reduced soybean seedings as farmers shifted land to corn and sunflower cultivation, the group said.Low cotton prices and high stocks triggered a 24 percent drop in biotech seedings in China, where some biotech corn and soybean varieties are approved for import but not for cultivation.(Reporting by Karl Plume in Chicago; Editing by Matthew Lewis)"
179,BBMP turns into farmer’s best friend,http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/bbmp-turns-into-farmers-best-friend/article18402854.ece,2017-05-07,The Hindu,"Stocked up:Though the Bruhat Bengaluru Mahanagara Palike set up six waste processing plants two years ago, it has failed to market the compost generated there.If you have agricultural land near Bengaluru, you can now get compost derived from the citys waste delivered to your farm. Whats more, the Agriculture Department will bear half the cost as subsidy, making the compost available at throwaway prices.Though the Bruhat Bengaluru Mahanagara Palike (BBMP) set up six waste processing plants two years ago, it has failed to market the compost generated there. Today, the plants have a stock of more than 30,000 tonnes of compost of various grades. Officials said this is taking up all the available space and has rendered the plants non-operational, leaving the BBMP with no choice but to launch a special drive to sell the compost.The civic body has already delivered 1,542 tonnes of fine compost (less than 4 mm) to farmers in Chickballapur, Tumakuru and Kanakapura in the past week. While it has set the price at Rs. 1,600 a tonne, farmers need to pay only Rs. 800 as the Agriculture Department will bear the remaining amount. Taking the transportation cost into account, farmers get the compost at an effective price of Rs. 300 a tonne, said N. Manjunath Prasad, Commissioner of BBMP.C.N. Chandru, a farmer from Chickballapur who grows capsicum and potato on 20 acres, has bought 60 tonnes of compost. Delivering it to the farm is a good initiative. The quality is very good, he said.B.Y. Srinivas, director of the Department of Agriculture, said the response has been overwhelming; in the open market, a tonne of compost would cost more than Rs. 3,000 a tonne.Different sizesApart from the fine-grade compost, the BBMP has over 12,000 tonnes of compost of medium lumps (16-35 mm) and over 10,000 tonnes of larger lumps (above 35 mm). Agriculture Minister Krishna Byre Gowda recently visited some of the plants and cleared sale of the remaining compost, said officials. However, they are yet to work out the modalities.Leading organic farmer L. Narayana Reddy said even the compost lumps can be used for agriculture as they act as good manure. Lumps have to be broken into finer particles before use, as they will not disintegrate easily in the soil. It would be better if the civic body breaks the lumps before offering them to farmers, he said. He also said farmers need to be educated on avoiding excess usage. I would recommend that farmers not use more than three tonnes for an acre, he said."
