,articleTitle,articleUrl,publishedDate,sourceName,text
218,"Now, potatoes join pricey veggie club",http://timesofindia.indiatimes.com//city/bhubaneswar/Now-potatoes-join-pricey-veggie-club/articleshow/14817074.cms,2012-07-11,The Times Of India,"BHUBANESWAR: Homemakers struggling with the rising prices of vegetables are at their wit's end as even the price of potatoes has started soaring in the past few days.In a bid to provide some relief to people, the state government has asked vendors to fix the retail price of potatoes at Rs 15 a kilo. ""We found a gap of Rs 5 to Rs 6 between the price of potatoes in wholesale and retail markets. We have asked the vendors not to exceed the retail price of potato beyond Rs 15, so as to contain the maximum difference between wholesale and retail price of potato at Rs 2 to Rs 2.5,"" said a senior officer of food supplies and consumer welfare department. The government has also asked all vendors to display the price of potato in front of their shops. The government will take stringent action against those found violating the orders, an official source said.Rajdhani Haat Byabsayee Sangh secretary Gayadhar Swain said, ""The main reason for the rise in potato price is due to the increase in demand of potato in the past few weeks. As vegetables have become untouchable, the demand for potato increased a lot but the supply was limited. Rise in the price of potato is due to demand-supply deficit.""Though people welcomed the government initiative to check the price of potatoes, they continue to be disappointed by the state government's silence on the skyrocketing vegetables prices. ""Recently the West Bengal chief minister asked vendors to reduce the price of vegetables, which has had some impact there, but no such step is being taken by our government. I agree that potato is an important ingredient in the kitchen but how long can we survive by eating potatoes alone? The prices of all vegetables are above Rs 40 per kilo,"" said Prabhakar Nayak, a government employee.Green chilies here continue to scorch at Rs 200 per kg, while other kitchen staples like brinjal, ladies finger, bitter guard at Rs 40 a kilo, parval at Rs 50, drumsticks at Rs 60 and tomato Rs 25 a kilo remain out of reach for many."
219,People’s Bazaar heralds festival season early,http://www.thehindu.com/todays-paper/tp-national/tp-kerala/peoples-bazaar-heralds-festival-season-early/article3626142.ece,2012-07-11,The Hindu,"For the people:Chief Minister Oommen Chandy, Health MinisterV.S. Sivakumar, Agriculture Minister K.P. Mohanan, and Civil Supplies Minister Anoop Jacob at a Metro People's Bazaar in Thiruvananthapuramon Tuesday. Photo: C. Ratheesh KumarOnam and Ramzan are more than a month away, but festival shopping need not wait. The Kerala State Civil Supplies Corporation (Supplyco) started the 50-day Onam-Ramzan Metro Peoples Bazaar at Putharikandam Maidan here on Tuesday.The bazaar sells sugar, rice, vegetables, pulses and other groceries at subsidised rates, wiping away worry lines over the burgeoning prices. It will be welcome festive cheer without anxiety over expenses.A. Chandrika, Regional Manager of Supplyco, said the bazaar had been organised within five days. All Supplyco workers involved put in a lot of effort to get it under way, she said after Chief Minister Oommen Chandy inaugurated the fair.Ms. Chandrika said more tents would be put up in the 20,000-sq.ft area the City Corporation had allotted for the bazaar, giving space to cooperatives such as Milma, Kepco and Hantex to open stalls.Despite it being a working day, long queues formed in front of the stalls, with the bags of the buyers growing bulkier after every stop. With shelves and baskets getting rapidly depleted and products placed one after another on the electronic scales, business took off instantly.White rice (Maveli Sortex ) costs Rs. 16 a kg, half the market price of Rs.32. Sugar costs Rs. 25 a kg, lower than the Rs. 35 at other shops. Some vegetables are being sold at almost half the open market price  the price of onions have been brought down from Rs. 19 a kg to Rs. 10, small onions from Rs. 39 to Rs. 23, potatoes from Rs. 28 to Rs. 17 and tomatoes from Rs. 25 to Rs.16. Dry chillies cost Rs. 45 a kg instead of the Rs. 70 outside and cumin seeds Rs. 96 (Rs. 220). Black gram goes at Rs. 31 a kg, down from the Rs. 60 outside.This is just the start, a Supplyco official, Venugopal, said. As Onam draws closer, we will have offers and kits comprising rice and vegetables at low prices. For the time being, these items are up for sale at subsidised rates, he said.Ms. Chandrika said even items such as soaps and detergents were being sold at 10 per cent less than the maximum retail price. The discount was marginal as the fair focussed on food items.Supplyco opens 50-day Onam-Ramzan Metro Peoples Bazaar in the capital city."
220,SDO late on ,https://www.telegraphindia.com/1120711/jsp/siliguri/story_15714369.jsp,2012-07-11,Telegraph,"Raiganj, July 10: The subdivisional officer of Raiganj today went to check vegetable prices in a local market, but too late to catch any vendors or shoppers. The team of officials led by subdivisional officer Nandini Saraswati went to Mohanbati market at 11am. Saraswati, along with Raiganj block development officer Subrata Paul and the block agricultural marketing officer went to the market accompanied by several policemen. But the place was virtually empty. The fruitless exercise to check the sale of vegetables at inflated rates, a drive initiated by chief minister Mamata Banerjee, was criticised by the local people, the shopowners association and the district magistrate. Saraswati, however, found a woman who was doing her shopping and asked about the prices she had paid today. When she was told that chillies were being sold at Rs 80 a kg, Saraswati checked a price list she was carrying and found that it should be selling at Rs 60. When she asked for an explanation from the seller, she was told that the quality of chillies being sold were the best. The subdivisional officer then went to some other shops inquiring about the prices and the team was told that potato was selling at Rs 12 a kg, potol or wax gourd for Rs 10, ribbed gourd for Rs 20, brinjal at Rs 24 and ladys finger for Rs 16 a kg. People who had finished doing their groceries earlier in the morning claimed that they had been charged far above the prices that the traders told the officials. Prasanta Das, a resident of the Rabindrapalli area of the town, said he had been buying vegetables from the Mohanbati market for the past 15 years and most of the customers finished their round of the market between 7am and 10am. Today I went to the market at 8. 30am and bought potato at Rs 16 a kg. I paid Rs 25 for potol, Rs 100 for chillies, Rs 30 for brinjal. The shopkeepers are lying to the district officials, he said. Saraswati, when asked about why she and the others arrived at the market well past the peak hours, said it took time for everyone to gather at her office and that caused the delay. We had taken the decision to visit the market late last evening and it took some time for all of us to gather and go for the inspection. It is true that we arrived at the market past the peak time, but we have found out that the prices of the vegetables are under control, she said."
221,Prices of vegetables touch the sky,http://timesofindia.indiatimes.com//city/kanpur/Prices-of-vegetables-touch-the-sky/articleshow/14856692.cms,2012-07-13,The Times Of India,"KANPUR: The prices of vegetables are going up. In the past three days, the prices of tomato, potato, ladyfinger, brinjal and other vegetables have gone up tremendously. The tomato, which was being sold for Rs 30 three days back, is now available for Rs 55 a kg. Prices of other vegetables have gave up. Potato which was available for Rs 14 a kg a couple of days back, is now being sold for Rs 20 a kg. This has burnt a bigger hole in the pocket of the people, who are finding it tough to manage the kitchen expenses.This situation has arisen as the fields are wet. This is not giving the farmers a chance to cultivate the fields. Also, the water accumulated in the fields has been damaging the crop. The trucks that come to wholesale 'mandis' in the city are also unloading less quantity of vegetable stock.In Govind Nagar, Kidwai Nagar, Shastri Nagar vegetable markets, tomato is being sold between Rs 50 and 60 a kg. In the vegetables markets of posh areas like Swaroop Nagar, the cost of vegetables is even higher.'Shimla mirch' is being sold for Rs 100 a kg. The prices of veggies may further go up if heavy rains continue."
222,"Late rain results in bad crop, tomato prices pinch pockets",http://timesofindia.indiatimes.com//city/delhi/Late-rain-results-in-bad-crop-tomato-prices-pinch-pockets/articleshow/14857313.cms,2012-07-13,The Times Of India,"NEW DELHI: A massive rise - an average of Rs 20 per kg - in the price of tomatoes has stumped Delhiites. Delayed rain over northwest India has led to a poor crop because of which the vegetable is being sold for Rs 50-55 per kg across the city. The rain deficit formula is also being applied to other vegetables even though there is no significant change in their availability, leading to a rise of Rs 2-20 in prices in the past week.""Late rain over northwest India ruined the tomato crop in Himachal Pradesh and other neighbouring regions from where Delhi gets its supply. We are not expecting a further rise in prices now but a fall should happen in the next two weeks. Now that it has rained, the situation has improved,"" said Rajendra Sharma at the Azadpur wholesale market. The price of tomato in the market went up from an average of Rs 8 per kg on July 2 to Rs 18 per kg on July 12.Sources said that prices of certain other vegetables had gone up marginally this month, including those of potato and lady's finger, adding that it was a routine rise. ""Other than tomato, there is no perceptible change in the price of anything else. If retail rates are high, the government should take action,"" said sources in Delhi Agriculture Marketing Board.In east Delhi, a kg of cauliflower has gone up from Rs 40 per kg in the end of June to Rs 60 per kg. The price of lemon has come down from Rs 32 per kg to Rs 30 per kg in two weeks. Its retail rate is Rs 80 per kg.""Prices have been going up but the rise in tomato prices was very sudden. In about four days the price shot up by almost Rs 20 per kg. Vegetables for a week don't cost less than Rs 500,"" said Sudha Joshi, a resident of Patparganj."
223,"It must stop raining, and soon, urges ",https://www.telegraphindia.com/1120715/jsp/foreign/story_15730696.jsp,2012-07-15,Telegraph,"London, July 14 (AP): Just. Stop. Raining.That was the unusual plea published in an editorial in The Times of London today, a measure of Britons growing frustration with months of miserable weather.Let us make our position crystal clear: We are against this weather, the newspaper wrote in an unsigned opinion piece. It must stop raining, and soon.The UK is slogging through some of the wettest conditions in recent history. Nearly every day seems to bring showers, sprinkles, or downpours. Today alone, Englands Environment Agency registered some 75 flood alerts and warnings across the country, including the county of Shropshire, where rescue officials received an anguished phone call from a woman who found herself waist-deep in water overnight.In its editorial, The Times lamented that the country was full of discounted swimwear, unsold garden furniture, and unused barbecues. It even said that the countrys potato harvest has been affected  pushing up the price of chips.When the proverbial cheapness of chips comes under threat, The Times says enough is enough, the editorial said. The British climate is supposed to be unpredictable, it continued. At the moment, it is anything but. If sustained sunshine is too much to ask for, most of us would settle for a little bit of fickle."
224,Consumers worried over fluctuating vegetable prices,http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/consumers-worried-over-fluctuating-vegetable-prices/article3642074.ece,2012-07-15,The Hindu,"Fluctuating prices of vegetables has not made Rajalakshmi Shetty change the quantity of vegetables she buys every week from the Karangalpady market. We cannot cut down on what we eat regularly.The fluctuating prices seem to have left consumers like Ms. Shetty carrying home the feeling that prices are increasing.Increase in the prices does hurt, but we cannot do much about it. We have to purchase (vegetables), she said.On Saturday the price of carrot at the Karangalpady market was Rs. 44 a kg, while beans and bendi were priced at Rs. 20 a kg. The price of tomato was Rs. 24, onion at Rs. 12 and potato at Rs. 18 a kg.The fluctuation has been seen in the price of several vegetables during the week. The price of beans, which was at Rs. 20 a kg on July 9, had risen to Rs. 30 on Friday.The Mangalore HOPCOMs representative said price of beans had risen to Rs. 90 a kg two weeks ago. The price of ridge gourd, which was at Rs. 18 on July 9, rose to Rs. 22 on July 12.The list of prices available with HOPCOMS shows that there are sharp fluctuations in the prices of carrot, beetroot, bendi, Alsande, raddish, ivy gourd, coriander leaves, palak, bottle gourd and drum stick. There has been gradual decrease in the prices of green chilli from Rs. 45 to Rs. 32, of capsicum from Rs. 45 to Rs. 40, of cauliflower from Rs. 30 to Rs. 22, brinjal from Rs. 20 to Rs. 18, potato from Rs. 22 to Rs. 18 and Bangalore cucumber from Rs. 18 to Rs. 12. The price of lemon has come down from Rs. 70 a kg to Rs. 50.However the price of tomato has increased from Rs. 20 to Rs. 24.There has been no change in the prices of onion which has remained at Rs. 12 throughout the week. Similarly the price of Mangalore cucumber has remained static at Rs. 8 a kg.The vegetable sellers said some vegetables were pricier during the week because of limited supplies from Bangalore, Hassan, Shimoga and Chikmagalur.Moreover, there is lot of demand for vegetables of Bangalore in Delhi and other parts of North India where sun is still sizzling, said Mohammed Bashir, a vegetable seller.Representatives at the HOPCOMS said there would be a gradual decrease in the prices of many vegetables as they were expecting more supplies from Bangalore and surrounding areas.These prices have affected women like K. Hanumavva, a native of Hubli taluk.It is difficult to lead a life here. In our place we could have managed to run the family on the produce from our fields. Here we are forced to buy from the shops, she said.Ms. Hanumavva and her family members relocated from her native village to the city three decades ago."
225,Poor rainfall pushes veggie prices up,http://indianexpress.com/article/cities/delhi/poor-rainfall-pushes-veggie-prices-up/,2012-07-16,Indian Express,"The late and erratic monsoon this year has driven vegetable prices up by many notches,with traders in Delhis wholesale markets on Sunday saying drop in rates is unlikely before August.Insufficient rainfall has destroyed crops. Further disruptions could worsen the problem, Rajinder Kumar Prasad,Chairman of the Agricultural Produce Market Committee (APMC) in Azadpur,said.Anil Malhotra,an APMC member,said the prices were unlikely to drop before August. Even if it rains adequately now,it will take some time for the situation to reach normality.For instance,price of the highly perishable tomatoes has been high this season as supply between July 1 and July 15 was 2,000 tonne less than the previous year. Similarly,the wholesale market has received 1,000 tonne of potato less than 2011, a trader said.The retail price of tomato has seen a steady rise from Rs 20 per kg to Rs 50 over the past couple of days. Likewise,potato prices have gone up by Rs 5 and Rs 10 per kg.We expect supply from Bangalore and Maharashtra in the next few days. Hope it will bring down prices, the trader said.In Mother Dairys fruit and vegetable outlets (Safal),tomato price has increased from Rs 20 to 48 per kg over the past 10 days. Sales have taken a hit. Those who used to buy two kg of tomatoes are buying one now, a Safal vendor near IP Extension said.For all the latest India News, download Indian Express App now"
226,Retail veggie rates go through the roof,http://timesofindia.indiatimes.com//city/chennai/Retail-veggie-rates-go-through-the-roof/articleshow/15011879.cms,2012-07-17,The Times Of India,"CHENNAI: City residents are complaining of prices of vegetables going the roof in retail outlets, but traders at the Koyambedu wholesale market only mentioned a marginal rise.While potato sold for 32 a kg at retail units, its wholesale price was 20 a kg. Carrots were selling in wholesale at 40 a kg, up from 35 a kg last week. Beans, 20 a kg in the wholesale market, cost 35 a kg in retail. Brinjal cost 10 a kg at the Koyambedu market, while retailers sold it for 24 a kg. Ladies finger sold for 15 a kg in wholesale and 28 in retail shops, while tomatoes were 32 a kg at retail units and 22 a kg at Koyambedu.Retailers blamed the poor rainfall and an increase in fuel prices and labour charges for the nearly 60% hike in prices. ""The rise in fuel prices has increased the rate of some vegetables. But there is always a difference in wholesale and retail prices,"" said a retailer of a popular chain in Ayanavaram.Wholesale traders said prices were stable. R Soundarajan, market advisor to the wholesalers' association in Koyambedu, said ""Around 260 vehicles bought vegetables to the market on Monday, especially from Andhra Pradesh and Karnataka. There was no big increase in the supply. Still there was no big rise in prices.""Homemakers said they were fed up with the rocketing prices. ""It's difficult to survive here because of the rise in vegetable prices. Prices of some vegetables have doubled,"" said Prashanthi Natarajan of Nandanam.Others blamed the black-marketing of vegetables for the price rise. There were also complaints that some of the hoteliers have also hiked the price of meals by 5 to 15."
227,KRRS to observe martyrs' day,http://www.deccanherald.com/content/265080/krrs-observe-martyrs-day.html,2012-07-17,Deccan Herald,"KRRS to observe martyrs' dayMysore, July 17, 2012, DHNS: 21:50 ISTKarnataka Rajya Raitha Sangha (KRRS) and Hasiru Sene is organising a massive farmers convention in Dharwad on July 21 to mark the 32nd farmers martyrs day.Addressing a press meet here on Tuesday, Karnataka Rajya Raitha Sangha president K S Puttannaiah said no government has considered agriculture as a responsibility to deal with the woes.Funds neededHe said The government should always be ready to release drought relief funds, but it is not even providing drinking water. An economic survey has not been conducted by the government.We are in a pathetic situation, where people who doesnt know anything about farming are becoming ministers and are fixing the price of crops.He said, issues like scientific price for cotton, coconut, sugarcane, potato and other crops and steps to encourage youth to take up organic farming would be discussed at the convention.General secretary of the raitha sangha Badagalapura Nagendra, district general secretary Hosakote Basavaraj and M S Ashwathnarayanaraje Urs were present at the press meet."
228,Five agri commodities under Forward Markets Commission lens,http://timesofindia.indiatimes.com//business/india-business/Five-agri-commodities-under-Forward-Markets-Commission-lens/articleshow/15025917.cms,2012-07-18,The Times Of India,"NEW DELHI: The Forward Markets Commission (FMC), the regulator for commodities futures, has initiated moves to check any price rise due to possible speculation in agricultural goods in the wake of deficient rains and is keeping an eye on price movement in five commodities  soyabean, soya oil, rapeseed mustard (RM) seed, chana and potato.""We will step in as soon as we are required to take any action. We have initiated steps over the past few weeks that have ensured that speculative transactions do not take place,"" FMC chairman Ramesh Abhishek told TOI over the phone. Sources said the regulator was following price movements in the five commodities and any unusual trend would attract action.Commodity futures trading is essentially meant to help farmers and traders hedge their risks on a commodity, say wheat or rice, with contracts maturing a few months away. On Monday, the regulator announced an increase in the special margin for RM seed and soyabean. Together with the mandatory delivery requirements for most agricultural commodities, FMC expects speculative transactions to come down.Market players said compared to the situation a few months ago when a handful of market players had built speculative position, the situation has changed, which is showing in lower open-interest positions and lower volumes. Open interest refers to contracts that are outstanding.A few months ago, FMC had changed the rules to club the positions taken by related entities to counter complaints of speculation. For long, commodities trading has been blamed for rise in price of farm goods and with monsoon being deficient, some increase has been witnessed.Government officials concede that there may be some pressure on pulses such as tur and moong but overall, the situation is not as grim. In addition, some food products such as potatoes and chana had witnessed lower production during the winter season and are witnessing an increase in prices.On Tuesday, agriculture minister Sharad Pawar said rice and wheat stocks were comfortable although he is keeping his fingers crossed on the pulses and oilseeds front."
229,Forward trading a curse for farmers: CM,http://timesofindia.indiatimes.com//city/kolkata/Forward-trading-a-curse-for-farmers-CM/articleshow/15024435.cms,2012-07-18,The Times Of India,"KOLKATA: Chief minister Mamata Banerjee on Tuesday iterated her stand against forward trading after holding a meeting with the 11-member task force team at Writers' Buildings. Mamata had formed the task force on July 2, two days after she did a recce of prominent markets in the city. On Tuesday, she did a follow-up of the task bestowed on this special monitoring committee for reining in price rise, but took a broader view of the crisis by clarifying her stand against forward trading yet again.Last Thursday, amid her posturing to oppose Mukherjee for president, while the chief minister was touring north Bengal she made a quietly thwarted yet another policy change at the centre. Having already forced the government on the back foot on several policies such as the FDI in retail and land acquisition bill, the Trinamool Congress chief now got the Union cabinet had to put on hold the Forward Contract Regulation Amendment (FCRA) Bill.The chief minister strongly opposed forward trading in commodities introduced by the Centre. ""We can't accept forward trading as it creates an artificial crisis of agricultural commodity in the market,"" she said, adding, ""It is also contrary to farmers' interest. We want to make the farmers self-reliant.""The Trinamool Congress, in principle, are opposed to the forward trading bill as the party feels it would lead to inflation and encourage large-scale hoarding, which is detrimental to the interest of farmers. But the UPA insists the bill would have empowered the regulator of the forward market commission, whose job is to control commodity trade, thus making farmers get a better deal.Mamata claimed that prices of vegetables and other commodities had come down by 50% following a strict vigil by the task force. The chief minister said conceded that the price of potato had remained static at Rs 14 a kg.""I have asked police to keep a close watch on the price.Police are looking out for hoarders. I have asked them to arrest them as soon as they are spotted,"" the chief minister said.She said farmers should get the right price for the vegetables and they are the ones who should be controlling the market without the interference of middlemen. Accusing the Centre of being responsible for a decontrolled fertiliser market, the chief minister added, ""Decontrolling fertilizer prices pushed up price of vegetables. Fertiliser subsidy is essential.""Mamata's tone on Tuesday was significant as she was to announce her support for Prnab Mukherjee barely two hours later. After the presidential polls, the Union government is expected to push forward its reforms agenda, which also means going ahead with the FCRA Bill and FDI in retail. And if Trinamool refuses to play ball, some felt the UPA would maintain that it was free to leave the government.On Tuesday, the chief minister announced a pilot project of setting up 100 polyhouses in South 24-Parganas. Polyhouses are constructed with the help of ultraviolet plastic sheets. The crops grown under polyhouses are safe from unfavourable environment. The polyhouses will come up at aila-affected areas of Pathapratima, Bishnupur II, Gosaba, Mograhat, Joynagar and Canning.Mamata also announced setting up of kissan bazaars in 95 blocks and constructing warehouses and cold storage in all the 391 blocks of the state. She also announced that farmers in Singur and the aila-hit areas will get 16 kg of rice at Rs 2 a kg till Id and Durga Puja.Assembly Opposition leader Surya Kanta Mishra, Left Front chairman Biman Bose, senior Forward Bloc leader Asoke Ghosh, CPI's Manju majumdar and three Left MLAs, were among the 3660 people who courted arrest on Tuesday in protest against the rise in prices of essential commodities.Kolkata: Chief minister Mamata Banerjee on Tuesday reiterated her stand against forward trading on a day she vowed to continue her issue-based opposition while announcing her support for Pranab Mukherjee's presidential candidature.The occasion was commonplace: the chief minister held a meeting with members of the 11-member task force at Writers' Buildings. Mamata had formed the task force on July 2, two days after she did a recce of the soaring prices in the city's markets. On Tuesday, she did a follow-up of the task bestowed on this special monitoring committee for reining in price rise, but took a broader view of the crisis by clarifying her stand against forward trading yet again.Last Thursday, amid her posturing to oppose Mukherjee for president, while the chief minister was touring north Bengal she made a quietly thwarted yet another policy change at the centre. Having already forced the government on the back foot on several policies such as the FDI in retail and land acquisition bill, the Trinamool Congress chief now got the Union cabinet had to put on hold the Forward Contract Regulation Amendment (FCRA) Bill.On Tuesday, Mamata strongly opposed forward trading in commodities introduced by the centre and also decontrolled fertiliser price. ""We can't accept forward trading as it creates an artificial crisis of the agricultural commodity in the market,"" she said after the meeting, adding ""It is also contrary to farmers' interest. We want to make the farmers self-reliant.""The Trinamool Congress, in principle, are opposed to the forward trading bill as it would lead to inflation and encourage large-scale hoarding, which is detrimental to the interest of farmers. But the UPA insists the bill would have empowered the regulator of the forward market commission, whose job is to control commodity trade, thus making farmers get a better deal.The chief minister claimed that, thanks to the strict monitoring by the task-force, prices of vegetables and other commodities had come down by 50 per cent. The chief minister said conceded that the price of potato had remained static at Rs 14 a kg. ""I have asked police to keep a close watch on the price. Police are looking out for hoarders. I have asked them to arrest them as soon as they are spotted,"" the chief minister said.She said farmers should get the right price for the vegetables they produce and they are the ones who should be controlling the market without the interference of middlemen. Accusing the centre of being responsible for a decontrolled fertiliser market, the chief minister said, ""this is one of the reasons for the price rise. Fertiliser subsidy is essential.""Mamata's tone was significant as she was to announce her support for Prnab Mukherjee barely two hours later. After the presidential polls, the Union government is expected to push forward with its reforms agenda, which also means going ahead with the FCRA Bill, FDI in retail and few other measures, and if the TMC refuses to play ball, some felt the UPA would maintain that it was free to leave the government.The chief minister also announced a pilot project of setting up 100 polyhouses in South 24-Parganas. Polyhouses are constructed with the help of ultraviolet plastic sheets. The crops grown under polyhouses are safe from unfavourable environment and hailstorm, heavy rains or scorching sunshine. The polyhouses will come up at Pathapratima, Bishnupur II, Gosaba, Mograhat, Joynagar and Canning, actually the aila-affected areas of the district.Mamata also announced setting up of kissan bazaars in 95 blocks and constructing warehouses and cold storage in all the 391 blocks of the state. She also announced that farmers in Singur and the aila-hit areas will get 16 kg of rice at Rs 2 a kg till Id and Durga Puja.Assembly Opposition leader Surya Kanta Mishra, Left Front chairman Biman Bose, senior Forward Bloc leader Asoke Ghosh, CPI's Manju majumdar and three Left MLAs, were among the 3660 people who courted arrest on Tuesday in protest against the rise in prices of essential commodities.""If the prices of essentials and food items, mainly vegetables, are not brought down, we will hold more such programmes to highlight the plight of the common people,"" Bose said prior to the law violation programme.A total of 3,660 Left Front workers, including 81 leaders courted arrest at Rani Rashmoni Avenue in the heart of the metropolis, police sources said."
230,CM van plan to seal market-farmer gap,https://www.telegraphindia.com/1120718/jsp/bengal/story_15741732.jsp,2012-07-18,Telegraph,"Calcutta, July 17: Mamata Banerjee today said the agriculture marketing department would buy 100 refrigerated vans to help farmers bring their produce to wholesale markets and phase out aggregators who jack up vegetable prices and deny the cultivators a fair price. After a meeting with the task force  set up to maintain a vigil on vegetable prices  the chief minister said these vans will reduce the farmers dependence on aggregators. Funds to buy these vans will be made available from the local area development fund of our Rajya Sabha MPs. A large portion of the farm produce gets damaged before it is brought to the markets. These vans will help the farmers get the right price for and this will also bridge the gap between demand and supply of vegetables, she said. Senior officials said the primary job of the agriculture marketing department was to provide the necessary supply chain to link the markets with farmers. But nothing was done so far. If the proposal is implemented properly, it will definitely help the farmers. If the state wants to implement the facility properly, the modalities have to be fixed first, a department official said. It was also discussed at the meeting that despite efforts, the aggregators or middlemen were still playing an important role in the supply chain of vegetables. It was found that jhinge (ribbed gourd) was sold at Rs 6 a kg in wholesale markets yesterday but the vegetable was being sold at Rs 40 a kg in retail markets. This clearly hinted at how the aggregators are still playing a crucial role, another official said. The chief minister said the state would ensure farmers can sell their produce directly in the markets. In all blocks of the state, kisan markets would be set up where the farmers will sell their produce directly. This year, 95 such markets would be set up. Mamata claimed the task force had brought down prices of vegetables significantly, but the prices of potato could not be brought down because of forward trading and hoarding. Some people are manipulating the price of potato through forward trading and hoarding. The task force will work against such hoarders. But it is true that farmers have got proper price for potato this year, Mamata said."
231,Big discount on that snack pack? Look again,http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/big-discount-on-that-snack-pack-look-again/article3651625.ece,2012-07-18,The Hindu,"A box of masala cheese balls with a maximum retail price (MRP) of Rs. 160 is on offer for a mere Rs. 51. Not just that, a 320 ml bottle of juice with it is all yours for free. This, at a noted supermarket near Rajajinagar Entrance. You may be excused for thinking it is a steal. Unfortunately, as always, theres a catch. The cheese balls are fast approaching their expiry date. Worse, you could have missed seeing the fine print and gone home congratulating yourself.So too a box of wheat malt with an MRP of Rs. 170, available for a mere Rs. 69. But then, you have to forcefully consume it within two days, as that is its expiry date.The Hindu, on a visit to random supermarkets, saw the various strategies, some bordering on the devious, to somehow push stuff which are about to cross the sell-by date.Two for the price of oneDespite recent raids by the Bruhat Bangalore Mahanagara Palike (BBMP) officials on supermarkets, consumers continue to be short-changed.Some outlets in Indiranagar were found to be selling products that had already expired on a buy one get one free offer.At the supermarket near Rajajinagar Entrance, which belongs to a chain and was raided by the BBMP, a separate table had been set up to display products that were either to expire in a day or two or in the next few weeks. A salesperson was specially deputed to sell the old products.From packets of sambar powder and pickle bottles to sauces and jams besides snacks (such as puffed rice, potato chips) and even aerated beverages whose expiry dates were nearing were being sold at a 70 per cent discount along with an added offer of loyalty points. (Supermarkets tempt consumers with loyalty cards that enable them to win points for purchases and which can be used to get discounts for future buys.)Back in businessThe recent raids have not affected the functioning of the supermarkets. All the three outlets under the BBMPs scanner were back in business the next day after managers from these outlets met Commissioner M.K. Shankarlinge Gowda, BMMP sources said.Asked for an explanation, BBMP Joint Commissioner (Health) Salma Fahim told The Hindu the supermarkets were allowed to reopen as they had paid the penalty and had removed the expired stocks.Admitting that the BBMP was responsible for keeping a tab on implementing the Food Safety and Standards Act within the city limits, Ms. Fahim said the Palike would launch a drive to crack down on violations from July 20. Before that we have a two-day training workshop for our 108 health inspectors from July 18. The health inspectors will get all establishments dealing with food products registered under the Food Safety Act, she said.Buyer beware!Y.G. Muralidharan of Consumer Rights Education and Awareness Trust (CREAT) advised consumers to be alert.They should make it a habit to check the manufacturing and expiry dates before buying a product, especially food. With all the supermarkets being run by influential businessmen, it is a surprise if they are punished for violations. But consumers should not forget to register their complaints with the BBMP and consumer courts if they are being cheated, he added."
232,Low rainfall pushes prices of veggies in city,http://timesofindia.indiatimes.com//city/jaipur/Low-rainfall-pushes-prices-of-veggies-in-city/articleshow/15036364.cms,2012-07-19,The Times Of India,"JAIPUR: The soaring food prices are burning a hole in the common man's pocket in the city. The low rainfall in key crop growing regions has spurred the talk of another food crisis.In the past one week, the wholesale prices of veggies have increased by nearly three times while the retail prices jumped to 100% in some cases.Tomatoes, which till a few days ago, was available for Rs 12-15 per kg is now priced at Rs 32-35 per kg in the wholesale market and Rs 45 per kg in the retail market.Similarly, coriander which was selling at Rs 30 per kg on July 13 is now available at double the rate at Rs 60 in wholesale markets.Rajasthan, which doesn't boast of high production of vegetables, is facing the brunt. The potato crop in South India has failed miserably and this has affected the supply in the state. The supply of onions and tomatoes from Nashik too has gone down.""During this time of the year, potatoes come from the southern parts of the country. However, due to the unpredictable monsoon, the production has dipped to 20%. Same is the case with most other vegetables. If ongoing condition prevails for another few days, the food supply situation is going to get worse,"" said Radheyshyam Pathak, president, Rajasthan Fruits and Vegetable Traders Association.It's not just vegetables, fruits too have become dearer. The pomegranate is selling at a whopping price of Rs 120 in retail against Rs 95 around 10 days ago. Mango, the seasonal fruit, is also getting out of the middle class' reach. A kg of mangoes is selling at Rs 45 in wholesale, highest in five years, and Rs 60 in retail.""In case of a drought-like situation, the rural population will be hit the hardest. The cost of vegetables and fruits is likely to hit the roof exclusive of the transportation charges,"" said Nagendra Khangarot, agriculture expert.The impact of scanty rainfall has started showing in terms of sowing of oilseeds and pulses. In Madhya Pradesh, the major producer of soybean, farmers have delayed the sowing process. The cardamom plantation is also likely to be hit in the South. Fearing a worse scenario, the price of commodities has surged.The price of moong which was Rs 60 per kg has now gone up to Rs 72 in retail. Urad has moved from Rs 62 to Rs. 74, while arhar has seen the steepest price rise from Rs 54 to Rs 75 per kg.""The price of pulses and oilseeds in India may rise further higher in next two weeks if the ongoing weather condition prevails and the sowing is delayed,"" said Babulal Gupta of Rajasthan Khadya Padarth Vyapar Sangh,As per consumer price index (CPI) released on Wednesday, the vegetables have become costlier by 27.60%, followed by edible oils (16.58%) and milk products (12.75%) in June compared to prices during June 2011. Prices of egg, fish and meat shot up by 11.65%, while pulses have become costlier by 9.34%."
