,articleTitle,articleUrl,publishedDate,sourceName,text
196,"Crop loss at Kanthallur, Vattavada may hit Onam vegetable market",http://www.thehindu.com/todays-paper/tp-national/tp-kerala/crop-loss-at-kanthallur-vattavada-may-hit-onam-vegetable-market/article7497941.ece,2015-08-04,The Hindu,"Vegetable cultivation in hundreds of hectares in Kanthallur and Vattavada has been affected due to lack of adequate rain, and it may prove dear for the Onam vegetable market.Vegetables cultivated here are known for the least use of pesticides and fertilizers and Onam is the main season for the winter vegetables from the region. Large areas under cultivation, especially potato cultivation, in upland areas of the region, known as the vegetable bowl of the State, have been affected. Supply from the regions plays a major role in controlling the prices in the Onam market.The authorities had expected a bumper crop this time as vast areas, which were under grandis cultivation earlier, were brought under potato cultivation.P.T. Mohandas, president of the Kanthallur Cool Season Vegetable Marketing Farmers Society, said there would be a 50 per cent fall in production this season. There were 1,414 farmers under the society and 711 ha was under vegetable cultivation, he said.Yesuraj, a farmer who cultivated potato in 1 ha said that his entire crop was lost due to extreme summer. Only 10 days was left for harvest, he said. After sowing, the area got rain only for seven days. For the past two months, Kanthalloor, a rain shadow region, did not receive any rainfall. Mr. Yesuraj said that he would have received 500 sacks of potatoes (each sacks contain 45 kg), had there been timely rain.He said that he had spent Rs.1 lakh in addition to his own labour and all that was wasted. I am not going for compensation from the Krishi Bhavan as it will be a meagre amount and lot of formalities will be there for getting even that, he said, adding that only Rs.5 per cent was given as compensation for complete loss of crops. He said he was at a loss as to how he would take up cultivation next season.With a week left for main harvesting to begin, the prices are already high here. The prices are  carrot, Rs.24 to Rs.26 a kg; beans Rs.28 to Rs.33; potato Rs.16 to Rs.17 a kg; and cabbage Rs.11 to Rs.12.There would be a fall in production of all vegetables, except garlic, said Mr. Mohandas.In Vattavada, 2,927 ha of land is under vegetable cultivation, with potato forming nearly half of the total production. Muthuraj, a potato farmer, said that it was the low groundwater level in the upland areas that had led to crop loss of potatoes. There was not much damage on the lowland areas.A Krishi Bhavan official said that nearly 100 tonnes of vegetables were being sent to various markets from Vattavada daily and the prices were also better."
197,Onion prices shoot up,http://timesofindia.indiatimes.com//city/chandigarh/Onion-prices-shoot-up/articleshow/48336577.cms,2015-08-04,The Times Of India,"CHANDIGARH: Come monsoon and rates of onions have started soaring. Available at Rs 20 per kg a fortnight ago, onions are now available for Rs 35 to Rs 40 per kg.Traders say that most onion supply comes to city from Nasik in Maharashtra, Andhra Pradesh, Orissa and Rajasthan. In this season, however, the main demand is fulfilled by onions from Nasik, which has been damaged by rain in Maharashtra, which has led to an increase in price.A trader from Sector 26 market, Deepak Kumar, said, ""Best quality onions come from Nasik and Rajasthan and both the states have received heavy rain, which have damaged onion crop. Onions from Nasik would earlier fall in the price bracket of Rs 20-25/kg, but are now coming for Rs 35-40/kg. Price of Rajasthan onions has gone up from Rs 16-18/kg to Rs 22-26/kg. Meanwhile, rate of potato has gone down by 40-50% when compared to last year. Pahadi aloo, which cost around Rs 20-25/kg in 2014 is now selling at Rs 10-15/kg; the normal potato variety is available at Rs 4/kg, it came for Rs 10/kg around this time last year.However, Chandigarh market committee secretary Rajendra Kumar said there was no need to panic. ""Prices have not risen that much. Retailers create panic to cheat people and prices will go down in the middle of September as the crop from Karnataka begins to flow in. Potato rates have gone down to more than 50% in comparison to last year,"" said Kumar.Residents are, nevertheless, worried. Urmila Gupta, a resident of Sector 8, Chandigarh, said, ""Rise in onion prices will affect everybody's pocket. Onion is the basic ingredient for making vegetables and is served as the salad also. Government must find out some solution to lower the prices soon."""
198,"Livestock, Not Kids, Eat Miracle Therapeutic Food in the State",http://www.hindustantimes.com/ranchi/livestock-not-kids-eat-miracle-therapeutic-food-in-the-state/story-Ej4XigPJs1A6SjpOmmpwVM.html,2015-08-05,Hindustan Times,"Roopi Pahariya runs after three-year-old Subri, a malnourished child with a frail frame, trying to coax her into eating the contents of an orange packet supplied by the government.It's a daily routine for Roopi in Bada Kalajhor village in Jharkhand's impioverished Godda district, home to several tribal communities, some of them with just a few thousand members left.But the child won't have even a bit of the micro-nutrient fortified food supplied at the local anganwadi centre under a government scheme to provide dietary nourishment to the poor tribal children.After a while, an exasperated Rupi dumps the food at her courtyard for goats and cattle to feast on. ""He doesn't like it,"" she says.Other mothers in the locality say it is the same with their children - they don't like the packaged food due to its ""bad taste"" and also the fact that it looks strange to them.The irony is that, despite the Centre's directive to the state government to not force tribal children to eat something that looks alien to them but gives them locally produced food, the state authorities have declined to budge.The result: costly packaged food meant for enriching the platter of tribal children with nutrients is ending up in cattle and goat sheds.Minors continue to eat the boiled rice and potato - their staple food - that lacks the nutrients and calories a growing child requires.Experts point that this vicious cycle is eventually leading minor children from the tribal society to their graves, a fact confirmed by official data. Jharkhand has an under-five mortality rate (IMR) of 51 per 1000 live births. Godda is even worse with 76.Balram Joe, advisor on food to the commissioner, Supreme Court, said, ""We will move the high court to ban the packaged food. There is no check on quality apart from the bad taste.""he added that the SC has been considering multiple reports of 'ready to use therapeutic food (RUTF)' being rejected by locals, and how it had become a profitable business for private companies.""Jharkhand has been asked by the Centre not to experiement with RUTF and the state government is yet to act.""Jharkhand's miracle RUTF comis in 900-gram packets, and is given to children between six months to 3 years. Each packet contains a mix of flour, soya nuggets and pulses. ""Cooking the packed food in boiling water results in a brown cake. But the children still do not like it,"" says Sita Pahariya, in Godda's Dangapara village.""We throw the brownish cake away and instead give them our own home cooked food.""Member of the Right to Food campaign, Dhiraj Kumar said that ""Tribals have their own food habits. Suddenly changing it to something not in their diet is not a viable option. Rejection is obvious.""""We have been asking the state to give them local produce which is nutritious and has been in their regular platter.""The social welfare department has received around 300 complaints from across Jharkhand over children rejecting RUTF.Principal Secretary Social Welfare Department, Binay Kumar Choubey said that ""There have been complaints. Give me a week and I will have the full report.""The rejection of the RUTF comes in Jharkhand where 47% of children under the age of 5 are stunted and 42% are underweight as per the UNICEF-India's Rapid Survey on Children 2013-14."
199,Teams to check price of veggies,https://www.telegraphindia.com/1150805/jsp/northeast/story_35469.jsp,2015-08-05,Telegraph,"Guwahati, Aug. 4: The Kamrup (metro) district administration has formed three squads which will inspect vegetable markets to check spiralling prices of potatoes and onions.The three teams inspected vegetable markets in Maligaon, Beltola, Noonmati and Six Mile areas here today.The district administration has, in fact, directed the vegetable vendors in retail markets not to charge more than Rs 6 per kg the wholesale price of these two vegetables.""The retail price of potatoes and onions charged by vendors is much more than their wholesale price. This is resulting in price rise, making it difficult for the people to purchase them. The Kamrup (metro) district administration has formed three teams to inspect different vegetable markets in the city and to check the prices,"" said Debajani Choudhury, circle officer (Dispur), who led one of the teams today.""Our teams visited vegetable markets in Maligaon, Beltola, Noonmati and Six Mile areas and inspected the prices of potatoes and onions there,"" she said.""As directed by the deputy commissioner, we told the vendors that they could charge a maximum of Rs 6 per kg on the actual wholesale price of these vegetables in the retail market,"" said Choudhury.""At present, there is a lot of difference between their wholesale and retail prices. For instance, if 1kg onion costs Rs 40 in the wholesale market, vendors in retail markets charge Rs 55 for the same. But now they will be able to charge a maximum of Rs 46 per kg for that particular vegetable,"" she added."
200,"Scanty rainfall, late blight disease leave potato growers worried",http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/scanty-rainfall-late-blight-disease-leave-potato-growers-worried/article7505727.ece,2015-08-06,The Hindu,"Scanty rainfall, coupled with blight disease, has left the potato growers in Hassan district worried. Hundreds of farmers, who have spent over Rs. 30,000 an acre on the cultivation of potato, are in distress as they are not sure of getting their costs in return.Manjula of Mosale Thimmanahalli in Hassan taluk has cultivated potato in her 20 guntas of land. I have sown five bags of seeds of 60 kg. each with the hope of getting an yield of at least 20 bags. Now, I am not sure of getting even five bags, given the condition of the crop, she said. She had purchased the seeds for sowing at Rs.1,200 a bag in May this year. The potato crop in the land adjacent to her farm was completely lost due to late blight. Moreover, the crop in her farm was also affected by the disease, recently. The fungal infection makes the plants dry, which will result in the loss of entire crop.This year, potato has been cultivated in 15,460 hectares of land in Hassan district. The Horticulture Department has received reports of crops being infected from late blight disease from all the taluks in the district. Besides, Hassan district received an average of 377 mm rainfall between June 1 and August 5 this year, against the annual normal of 420 mm for the period. The shortfall in rainfall has only compounded the problem for farmers.The traces of late blight were noticed in some parts of Hassan and Arkalgudu taluks in June itself. The officials of Horticulture Department distributed pamphlets among growers, suggesting them to administer certain medicines to avoid their crops from getting infected by the disease. The late blight disease has been surfacing in Hassan district for the last six to seven years. Medicines suggested by the Horticulture Department have not been effective, so far, in checking its spread. It is a three-month crop. Even if the plants survive for 70 days and there is adequate rainfall, then we dont have to worry about the yield. If the crop gets affected by the disease even after 70 days, we will get medium potato tubers. But this time, we have neither rainfall, nor are the crops health, said Siddaramesh of Hariharpur in Holenarasipur taluk.Farmers have cultivated potato in about 15,460 hectares of land across Hassan districtLate blight disease first surfaced in some parts of Hassan and Arkalgud taluks in June"
201,Maharashtra gets ready for advanced Rabi season,http://indianexpress.com/article/cities/mumbai/maharashtra-gets-ready-for-advanced-rabi-season/,2015-08-06,Indian Express,"The revival of rains in the first week of August is likely to set the stage for an advanced Rabi season across Maharashtra. Instead of going for resowing of Kharif mid-August, farmers have decided to straightaway go for Rabi crops. The Rabi season starts from October-end, which also is the onset of winter.Chief Minister Devendra Fadnavis held a meeting with district collectors across the state Wednesday to review the rainfall and crop pattern. While there are still serious concerns over poor rainfall in the three districts of Latur, Osmanabad and Beed in Marathwada region, the prolonged monsoon predicted by IMD has revived the hopes of sustainable water tables.Initial reports suggest farmers are unlikely to adopt dobar perni (resowing of Kharif crops), a senior officer told The Indian Express.The reports from almost all districts say farmers are set to advance the sowing of Rabi crops to the end of August or early September. Rabi crops are sown in winter and harvested in spring. The main crops are wheat, barley, sesame, mustard, peas, maize, linseed, gram, cumin, onion, tomato, potato and oat.Usually, Kharif sowing ends by the end of June or the beginning of July. After the initial good rains this year, farmers across the state had undertaken Kharif sowing, but a long dry spell stretched over 25 to 45 days led to crop damage. The scarcity of water badly affected the cultivation across Maharahstra.During his marathon interaction with district collectors Wednesday, Fadnavis issued directives to expedite the ongoing Jalyukta Shivar water conservation programmes in drought-hit villages. Out of the states total 40,000 villages, 25,000 come in the category of drought affected.Sources in the Ministry of Agriculture said there had been 60 per cent Kharif sowing in the state, with the rest of the farmers waiting for sustained rainfall before making huge investments.Anticipating a crisis, the government had kept a contingency plan ready to lend help to farmers by making provisions for seeds and fertilisers if they had to resow crops.The state has also started cloud seeding experiment in parts of Marathwada. Even as Agriculture Minister Eknath Khadse is monitoring the experiment undertaken in Aurangabad and Latur districts, preliminary reports are not very satisfactory.The cloud seeding experiment held last week at Yevala in Nashik failed.Sources in the agriculture ministry said the purpose of the project was to make a last-ditch attempt to bring rains and salvage by mid-August the Kharif cultivation to some extent.CM, Gov discuss irrigation projectsThe state government has sought the approval of Governor C Vidyasagar Rao to allow the corporations to go ahead with irrigation projects, which were held back following revised administrative approval.The government has decided to relax the guidelines  with the governors nod  to expedite the irrigation projects in the backward districts of Vidarbha and Marathwada. Despite allocation of funds in some cotton growing belts the project made no headway pending consent.Chief Minister Devendra Fadnavis, along with his Cabinet ministers, held a meeting with the governor at Raj Bhawan late Wednesday night. The other ministers present were Finance Minister Sudhir Mungantiwar and Water Resources Minister Girish Mahajan among others.A senior minister said, We urged him to allow us to give consent to respective corporations to take up irrigation works that were struck due to revised administrative approval, following escalation of cost and other related aspects.The government explained how 32 irrigation projects should be expedited to enhance the irrigation potential in Vidarbha, Marathwada and part of North Maharashtra.ENSFor all the latest Cities News, download Indian Express App"
202,"When water rises, cast nets",https://www.telegraphindia.com/1150806/jsp/siliguri/story_35626.jsp,2015-08-06,Telegraph,"Farmers fish in floodwaters in Birbhum on Wednesday. Picture by Abir IslamLabhpur, Aug. 5: They fished in troubled waters, but used the situation to their advantage. Many farmers in several Birbhum villages whose monsoon paddy has been damaged because of the floods have cast their nets on the swollen rivers to become fishermen by the day. Although they are not getting the expected catch for not being professional fishermen, the farmers of Labhpur, Sainthia and Rampurhat blocks have been taking home anything between Rs 100 and Rs 200 each by the end their sale at local markets on higher ground. Their catch includes rohu, katla and boal. The varieties of fish, which on any other day would fetch between Rs 200-300 a kilo in the market, are being sold dirt-cheap because of their easy availability following the floods. Farmer Uttam Bagdi, whose paddy on two acres was damaged, have been getting up around 4 in the morning every day as usual. But instead of the spade that he took to the field, he has been carrying a fishing net that he borrowed from a neighbour. ""I lost my crop in the floods and the Rs 6,000 I had invested in seeds and fertilizers. But I cannot leave my family alone, I have to sustain them. So, I took to fishing, like many other farmers,"" Bagdi said. According to the farmer, those who have taken to fishing for the time-being are sharing the limited number of nets available in their village. If some fish by the day, others do it later. ""Were we fishermen by profession, we would have caught a lot more. I am earning between Rs 100-200 every day by selling fish. People too are not willing to pay the actual price for the rohu and katla I am selling as a lot more is available in the market now,"" said the farmer, who has shifted to a local school with his family since Saturday. He added: ""We are getting cooked food at the flood shelter but I need to earn money so that I can sustain my family after the waters recede. Many other farmers from my village have started catching fish for a living."" The daily income for Uttam and the others hasn't had much of a difference though. Several farmers this correspondent spoke to in Birbhum said they earned around Rs 85,000 a year, which turns out to be around Rs 200 daily. Sentu Mondal, a resident of Dangapara village whose paddy on an acre is under water, has taken to fishing too. But unlike Uttam, Sentu could return home from a flood shelter on Monday night after the waters receded. ""We were given 2 kilos of rice and potatoes two days ago. The relief will stop once the floods are over. So, I need money to make both ends meet. My crop has been lost but I have to feed my family. Yesterday, I earned Rs 100 by selling fish,"" Sentu said. Pradip Mondal, the deputy director of agriculture in Birbhum, said: ""The chief minister asked for reports on crop loss. We will compensate the farmers. But the package is yet to be worked out."""
203,Falling prices: Protesting growers to distribute potatoes for free today,http://indianexpress.com/article/cities/chandigarh/falling-prices-protesting-growers-to-distribute-potatoes-for-free-today/,2015-08-07,Indian Express,"After three seasons of excellent prices for their crop, potato growers of the state are now facing a glut of the crop with no demand in local markets and other states. As a result, whole-sale prices have plumeted to an all-time low of Rs 160 to Rs 250 per quintal.The potato growers have now decided to distribute the crop for free at Jalandhar on Friday, to protest, what they termed the governments apathy to their plight and retailers reluctance to streamline prices.The growers claim that potato consumption has reduced considerable this season because retailers are not lowering prices despite whole-sale prices falling to an all-time low. They also point to a glut in potato production in other key growing states including West Bengal, Uttar Pradesh, Bihar and Gujarat.The situation is a far cry from the previous three seasons when farmers earned between Rs 3,000 to 4,000 per quintal in the whole-sale markets.The growers say that this season they have to contend with higher cold storage costs. We are spend Rs 100 for every 50-kg bag in cold stores but the same bags fetch us between Rs 80 and Rs 125, said the Jalandhar Potato Growers Association (JPGA) general secretary JS Sangha. We are left with no option but to either dump the crop on the roads as we cant bear the cost of keeping them in cold stores or give them to consumers for free, he said, adding that retail prices must be lowered as consumers will not buy the crop for Rs 15 to Rs 20 a kilo.The growers also said that the state government hasnt come to their aid. There is huge demand for potato in Russia and the middle-east countries but farmers alone cannot do anything as there must be a policy at the government-level to prevent farmers from being fleeced, Sangha said.We had exported potato at Rs 900 per quintal to Russia a couple of years ago with the governments help but there was some major problem, he addedFor all the latest India News, download Indian Express App now"
204,Onion at Rs 60/kg but traders hope for a dip next week,http://timesofindia.indiatimes.com//city/nagpur/Onion-at-Rs-60/kg-but-traders-hope-for-a-dip-next-week/articleshow/48397279.cms,2015-08-08,The Times Of India,": Onion prices have touched Rs 60 a kg in retail market for the white and best grade of the red onion. The average grade remained at Rs 50 in neighbourhood bazaars or vegetable carts. This is a hike of Rs 10 a kg since last week when best grades were being sold for Rs 50 and medium varieties were in the range of Rs 35 to 40kg.Wholesalers expect the rates may finally start receding from Monday. The benchmark wholesale prices remained static at Rs 37.5 a kg throughout the week though it went up on the retail side. High prices have taken a toll on the demand. Even the offtake of onions from the bulk market at Kalamna is as low as the arrivals. ""Since the middlemen have been left with stock to be carried forward for the next week's session, it is expected prices may come down,"" said Jaiprakash Wasani of M/s Pankaj Trading Co at Kalamna.Wasani said the government had started importing onions from China and Pakistan to bridge the demand-supply gap in the country. However, the quality is not expected to be up to the mark. ""Instead the government can directly subsidize the cost of purchasing onions to persons below poverty line (BPL). Like the LPG subsidy, an amount of Rs 100-150 or so can be deposited in their accounts on monthly basis till the rates are high. An average sized family does not consume more than 4-5 kgs of onions a month,"" suggested Wasani.Azad a retailer in Gokulpeth market said some grades were also auctioned at Rs 1600 a maund or Rs 40 a kg in wholesale market. ""The quality is not very good. Almost half the stock purchased from wholesalers had to be weeded out. This hikes the rates at retailers' end, even if wholesale prices remain stable,"" he said.Potatoes slideWhile onions are riding high, potato rates have touched an ebb. The wholesale market rates are in the range of Rs 8 to 9 a kg. Though retailers are selling it at Rs 14 to 16. This is the cheapest the spuds have been in last 3-4 years. It is because of a major glut in all the potato growing states. Traders say production is 25% more than the last year. In some centres like Kanpur or Agra, rates have even touched Rs 5 a kg.Onion price chart(In Rs/kg)Current week 50 to 60Last week 40 to 50The week before 35"
205,Growers give away potatoes,http://indianexpress.com/article/cities/chandigarh/growers-give-away-potatoes/,2015-08-08,Indian Express,"Potato growers stage a protest against falling prices in Jalandhar on Friday. (Source: Express photo)Many potato growers gave away almost 50 tonnes (50,000 kg) of their tubers free of cost in the city on Friday. They were protesting against what they claim to be the failure of the Centre and state government to protect them against plumeting prices of potato.Growers distributed the potatoes at the Namdev chowk market and even stopped vehicles to give their produce away. When traffic began choking the chowk, they sent trollies loaded with potatoes to nearby mohallas. The news brought many people who came with empty bags to the protest, but left with very heavy ones.Due to over production of the crop last season, which was around 2.1 millions tonnes, only 5 to 10 per cent could be sold and remaining are lying in cold stores. There is no demand in anywhere in the country, said J S Sangha, general secretary, Jalandhar Potato Growers Association (JPGA). We want at least Rs 1 per kilogram freight subsidy from the state government so that the potato can be taken to those states where it could be sold.They also demanded lifting the export ban and that loans against potato farmers be waived. They warned the government that farmers may take to suicide if they do not get help in time.They also attacked middlemen for making huge profits at a time when the farmers of the state were struggling.We want subsidy not for profit but to clear our cold stores. We will harvest this years crops in November and we need to make space for it, said Raghbir Singh, president, JPGA.The association said that input cost for potato production was at the rate of Rs 8 to Rs 10 per kilo and that they were being forced to sell it at Rs 3 to Rs 4 per kilo.Last year, they could export potatoes to Pakistan but the Centre has banned it this year, they said. Potato farmers said that the move should be seen as only a trailer to a more bigger protest that would be organised if the government did not help them.For all the latest India News, download Indian Express App now"
206,"Leafy greens’ produce soars, price falls in wholesale mkts",http://timesofindia.indiatimes.com//city/thane/Leafy-greens-produce-soars-price-falls-in-wholesale-mkts/articleshow/48409717.cms,2015-08-09,The Times Of India,"THANE: The sudden influx of the second crop of leafy vegetables in city wholesale markets has led to the greens being available in abundance, thus bringing down their prices. Scattered but adequate rainfall in the past two weeks has allowed farmers to reap this second crop.Yashwant Patil, secretary of APMC, Kalyan, said, ""Large shipments of the new stock have reached markets, easing prices. Two weeks ago, palak and methi were being sold for Rs 15 and Rs 20 a bunch, respectively. Now, their prices have fallen to Rs 12 and Rs 15, respectively.""However, the stock onions and potatoes are depleting. ""The market has only what is left of the first crop. Their prices have increased slightly,"" added Patil.Sudden showers across Thane, Mumbai, Nashik, Pune and other parts of the state few weeks ago has resulted in this hike. ""Prices of onions have risen to about Rs 35 a kg now. Potatoes, which were available at Rs 5-8 a kg then, have marginally risen to Rs 8-10 a kg,"" Patil said.Deepak Jassuja, a wholesale vegetable vendor at Kopri, said prices may go up further as a second harvest for potatoes and onions was not possible. ""We get our stock of potatoes and onions from the Vashi APMC market. As there is more demand and less supply for it now, the prices in retail markets have gone up to Rs 16 a kg for potatoes and Rs 45 a kg for onions. It will only come down once the monsoon is over,"" he said."
207,Vegetable prices shoot up 60 pc,http://www.deccanherald.com/content/494365/vegetable-prices-shoot-up-60.html,2015-08-09,Deccan Herald,"Vegetable prices shoot up 60 pcNew Delhi: August 10, 2015, DHNS 1:43 ISTIts not just onion. Prices of other vegetables such as tomato, potato and brinjal have gone up nearly 60 per cent.An industry survey of 28 markets, including Bengaluru, New Delhi, Mumbai and Chennai, has shown a wide difference between vegetables' wholesale and retail prices.The analysis suggests these markets have recorded 64.5 per cent decline in produce arrival in the April-June period of 2015-16, as compared to the same quarter the previous year.This clearly indicates a shortfall in vegetable production despite this being its peak season.The Assocham study has mapped 28 markets: Ahmedabad, Amritsar, Bengaluru, Bhopal, Bhubaneswar, Chandigarh, Chennai, Dehradun, Delhi, Gangtok, Guwahati, Hyderabad, Jaipur, Jammu, Kolkata, Lasalgaon, Lucknow, Mumbai, Nagpur, Nasik, Patna, Pimpalgaon, Pune, Raipur, Ranchi, Shimla, Srinagar and Thiruvananthapuram.Vegetables like tomato, brinjal, cauliflower, garlic, cabbage and okra have witnessed a runaway rise in prices in the first quarter of 2015-16, against the same period in the previous fiscal, noted the Assocham study.Tomato prices, for instance, have seen an increase of as much as 61 per cent in the hybrid variety and 55 per cent in the local variety in wholesale markets. Likewise, chilli has become hotter, with wholesale prices shooting up 39.5 per cent, while brinjal is 36.8 per cent dearer.Prices of garlic have gone up 28.5 per cent, onion 23.1 per cent, cabbage 19 per cent and okra 11 per cent.What is worrying is that on top of this sharp increase in vegetable prices, there is a huge gap between wholesale and retail rates, which clearly points to an urgent need for plugging supply-chain loopholes. The advantage of price rise is certainly not going to producers, said Assocham.A recent RBI survey of 5,000 households across 16 cities has also shown homemakers expect further price rise in essential items in the next 3-6 months.Households expect inflation to touch 10.1 per cent within three months, said the RBI's June survey. The one-year inflation expectation was 10.3 per cent. India last experienced double-digit inflation in November 2013."
208,'Government didn't buy onions when price was low',http://timesofindia.indiatimes.com//india/Government-didnt-buy-onions-when-price-was-low/articleshow/48417458.cms,2015-08-10,The Times Of India,"NEW DELHI: A slugfest on onions is brewing in Delhi after the Arvind Kerjiwal government was accused of not taking a decision on procuring the kitchen staple when the wholesale price was low and the AAP government claiming that the Centre's agriculture cooperative Nafed was being politicized.Now, the Delhi government has asked Nafed to supply onions procured from Nasik at its godown in Anand Vihar at Rs 19 per kg.Delhi government wrote to Nafed's managing director on Thursday in response to a communication from the agriculture ministry on July 24. The agriculture ministry had said, ""Delhi government may like to first lift the stocks already available with Nafed and Small Farmers Agri-Business Consortium (SFAC)."" The two agencies were entrusted by the Centre to procure onion and potato under price stabilization fund (PSF).Delhi government wrote to Nafed saying it was ""ready to procure all quantity of onion available with Nafed at present which is stored in Nasik, provided the same is made available at a cost of Rs 19 per kg ex-Delhi"".Taking a dig at this ""request"", Ashok Thakur, a government nominee in Nafed, said, ""The Delhi government is asking us to supply onion at Rs 19 now when it has already announced that it is getting onion at around Rs 32-33 per kg and will sell at Rs 40 through its outlets and mobile vans. Delhi government should have taken the decision to procure onion from Nasik when wholesale prices were hovering around Rs 19-23 in May-June when we had written to them. Why did they wait for wholesale prices to go up?""He said even the average wholesale price of onion procured by Nafed in Nasik in May-June was about Rs 19 and there could be loss due to damage besides the transport cost. ""The city government must sit with Centre to find out how the fund allocated from PSF can be of help in this regard. If that is worked out, Delhi may offer better price to consumers,"" he added.Documents available with TOI show on July 15, Delhi government had sought financial assistance of Rs 7.5 crore from PSF to procure onion and potato. This was considered by the SFC managing committeAe on July 17 and it recorded that the city government had not fulfilled the condition of setting up of a state level PSF management committee and state level corpus fund for undertaking the procurement.""Central government can provide matching funds towards the corpus set up for the proposed market intervention. The city government must be aware of the PSF guidelines,"" a central government official said.The government has procured at least 2,000 tonnes of onion through SFAC, which it has announced to sell at Rs 40 per kg from Monday."
209,Farmers raise voice,https://www.telegraphindia.com/1150811/jsp/nation/story_36587.jsp,2015-08-11,Telegraph,"New Delhi, Aug. 10: Malda's Keshav Chandra Barman continues to grow potatoes despite his father ending his life four years ago over poor prices for his crop. ""He could not repay Rs 50,000 he had taken at 120 per cent interest from a moneylender. We haven't been able to get a Kisan Credit Card even after his death. Now I have a debt of Rs 50,000 from the same moneylender as my potato crop fetched less than Rs 300 per quintal (Rs 3 per kg),"" Keshav said, speaking at a farmers' rally at Jantar Mantar organised by the CPM-backed All India Kisan Sabha. The 26-year-old from Bengal was among some 500 farmers from across the country, including the relatives of 60 who had committed suicide in the past few years. Their demands included a minimum support price (MSP) of at least 50 per cent over cost, cuts in fertiliser and pesticide prices and farm loan waivers. CPM general secretary Sitaram Yechury attended the protest. ""Suicides won't fetch us anything. Only a united struggle by peasants and our struggle in Parliament can make this deaf government hear our demands,"" Yechury said, his call coming against the backdrop of claims the Narendra Modi government had not done enough to ease farm distress. Also at the protest was Megha, the daughter of Rajasthan farmer Gajendra Singh who died at an AAP rally held in April this year to highlight farm woes. ""We have received no money (promised financial aid) yet,"" said the teen, standing yards from the neem tree where her father was found hanging. Her grandfather Banne Singh added: ""We elected Modiji in the hope that our lives would be stable."" Ram Narayan Koraria, the Kisan Sabha general secretary in Madhya Pradesh, said the problems could be solved only if the demands were met. Journalist P. Sainath, who campaigns on farmers' issues, said MSPs hadn't kept pace with costs and alleged that farm loans were diverted to other purposes."
210,Sales plummet in vegetable markets,http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/sales-plummet-in-vegetable-markets/article7528299.ece,2015-08-12,The Hindu,"Dull business:Vendors say compared to last week, prices have come down by at least Rs. 10 in Vellore. -Photo: C. VenkatachalapathyRates of many vegetables have dwindled but markets in Vellore are facing a dull season with poor consumer patronage. Traders say that the prices have slowly declined in the last two weeks.When compared to last week, the prices of some vegetables have come down by at least Rs. 10, said A. Balu, president of Vellore Town Nethaji Market Kaikari Vyabarigal Sangam,.But the drop in rates has had little impact as inflow of customers has been low, he said. Business is very dull. Sales have been slowly dwindling for the last two weeks. We are seeing that the purchasing power of people has also come down. There are no occasions too, he said.Nevertheless, regular supply of vegetables has led to dip in rates. The cost of tomatoes has dropped from Rs. 20 to Rs. 10 this week. In fact, avarakkai was priced at Rs. 40 last week but now, it is sold at Rs. 15 per kg. This is because the supply is fresh from V. Kota. Overall, supply of vegetables is good now, though it is much less than last year, Mr. Balu added.Onions are priced at Rs. 25 to Rs. 45 depending on the quality and size, while potatoes cost Rs. 15 per kilo. Small onions cost Rs. 40 to Rs. 45 and cabbage is Rs. 15. The local variety of brinjal (thorny) costs Rs. 30, while the regular ones are priced at Rs. 15.He said cauliflower and peas were scarce as it was not the season for both. Drumstick costs Rs. 15, while carrot is Rs. 35 (Ooty variety) and Rs. 25 to Rs. 30 (local) and ladys finger is Rs. 15 to Rs. 20. The prices of other vegetables are : radish  Rs. 12 to Rs. 15, snake gourd  Rs. 15, bitter gourd  Rs. 20, beetroot  Rs. 20, green chillies  Rs. 25 to Rs. 30, ginger  Rs. 30 to Rs. 40 for new ginger and Rs. 60 for old and a bunch of coriander leaves cost Rs. 10 to Rs. 20."
